mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
151387;25770150;0;1;0
151899;26134964;0;1;0
152308;1195952;0;1;0
152308;17243282;0;1;0
152983;16047238;0;1;1
153482;25898346;0;1;0
153883;24149020;0;1;0
154329;18253903;0;1;1
154329;26150153;0;1;1
155124;25539489;0;1;1
155823;15355730;0;1;1
156736;20017156;0;1;1
157575;16167243;0;1;0
157984;1015875;0;1;0
157984;16263603;0;1;0
158437;10897827;0;1;0
158886;5379910;0;1;1
158886;25162203;0;1;0
159021;6568524;1;1;1
159021;7190580;0;1;1
159734;520774;0;1;1
159981;13428762;0;1;1
160092;20153922;0;1;1
160485;297282;0;1;1
160542;25208744;0;1;0
160568;19820161;1;1;1
161012;17184633;0;1;0
161375;17550521;0;1;0
161430;26292539;0;1;0
161522;11113260;0;1;1
161996;6435875;0;1;0
162246;12949724;0;1;1
162562;16327970;0;1;1
162692;25653349;0;1;1
162946;21307413;0;1;1
163077;18942706;0;1;1
163280;295032;0;1;1
163834;7539914;0;1;1
163983;25536659;0;1;0
164566;10956451;0;1;0
164835;19289877;1;1;1
164971;14548697;0;1;1
165149;9459811;0;1;1
165278;24541995;0;1;1
166262;20106627;0;1;1
166602;25909256;0;1;1
167305;1246655;0;1;1
167305;4044130;0;1;1
167305;17454090;0;1;1
167764;25439279;0;1;1
168070;2759338;1;1;0
168071;6144762;1;1;1
168236;4646614;0;1;0
168977;22796188;0;1;1
169703;16391115;0;1;1
169703;25986022;0;1;0
169981;25889737;0;1;1
170697;15517957;0;1;1
171796;24223769;0;1;0
171857;25427688;0;1;0
171923;15939085;0;1;0
172515;3479091;1;1;1
172806;26289047;0;1;1
173167;8045614;0;1;1
173167;11510232;0;1;1
173248;4491667;0;1;0
173248;6466662;0;1;1
173248;25773858;0;1;0
173334;13636307;0;1;1
173518;11890215;0;1;1
173529;26114645;0;1;1
173655;25663388;0;1;0
174659;4634258;0;1;1
174793;17903416;0;1;1
175159;23804657;1;1;1
176060;25177107;0;1;0
176628;26282214;0;1;0
176798;16142873;1;1;1
177631;17700503;1;1;1
177831;25570014;0;1;1
178350;15829835;0;1;1
178458;25545333;0;1;1
178563;11808117;1;1;0
178639;2164540;0;1;0
178716;15804757;0;1;1
178721;4873774;0;1;0
178721;10281315;0;1;1
180235;9924593;0;1;0
181368;10930644;0;1;0
181548;20964311;0;1;1
181619;9944187;0;1;0
182315;25171891;0;1;1
182803;24926140;0;1;1
182997;25999098;0;1;0
184866;25425934;0;1;1
185684;9336486;0;1;1
185997;25646972;0;1;1
186433;16742550;1;1;1
186433;25341165;0;1;1
187275;26300953;0;1;0
187389;21380021;0;1;1
189211;5024235;0;1;0
189723;8336906;0;1;1
189969;26280245;0;1;0
190611;25538894;0;1;0
191702;19422456;0;1;0
191710;2744619;0;1;1
192704;24759618;1;1;1
193342;10048827;0;1;1
194468;13040487;0;1;0
194468;22154787;0;1;0
194927;1721188;0;1;1
196490;5393129;0;1;1
196531;1180313;0;1;0
196769;6600309;0;1;1
197223;18309506;0;1;0
197245;25547717;0;1;0
197245;25991511;0;1;0
197894;25894815;0;1;1
198155;15928149;0;1;0
199758;25223828;0;1;0
201568;15237807;0;1;1
202601;3188128;0;1;0
203119;2626845;1;1;0
203326;809379;0;1;0
204366;26285793;0;1;1
204515;2887077;0;1;0
204779;25697732;0;1;1
204889;1711704;0;1;0
204889;25226348;0;1;0
206421;25549821;0;1;1
207511;19637647;0;1;1
208286;26282422;0;1;0
208994;6377311;0;1;0
208995;2006788;1;1;0
209239;21389995;0;1;0
210212;18728152;0;1;1
210592;25945496;0;1;1
210700;1627058;0;1;0
211461;15545222;0;1;1
211757;25158493;0;1;1
212300;25238216;0;1;0
212300;25548382;0;1;0
212662;14199207;1;1;1
213147;25421378;0;1;1
213188;25243030;0;1;1
213321;2681260;1;1;1
213380;13031174;1;1;0
213672;25502010;0;1;1
213798;25375784;0;1;0
214082;25381826;0;1;0
214365;25590338;0;1;0
214828;24282630;1;1;1
215841;25657252;0;1;0
216126;21041762;0;1;1
216627;26294187;0;1;0
216662;12405863;0;1;0
217460;20173973;0;1;1
217812;3098991;0;1;0
217894;5895612;0;1;0
219320;7471332;0;1;0
219320;26279259;0;1;0
220506;6269098;0;1;1
220530;14538014;0;1;1
221269;26294122;0;1;1
221365;2948085;0;1;1
221365;25233084;0;1;0
222315;26040603;0;1;1
223233;4806894;1;1;0
223662;25451591;0;1;1
223680;13053152;0;1;1
223680;17429843;0;1;0
224558;6528508;0;1;1
224623;22426158;0;1;1
224882;26277949;0;1;1
224984;3260000;0;1;0
226587;25672710;0;1;0
226929;25204962;0;1;0
226974;25988494;0;1;0
227181;12213367;0;1;1
227296;11471265;0;1;1
228274;25199874;0;1;1
228329;4204114;0;1;1
228627;25334981;0;1;0
229861;26169317;0;1;0
229865;25542930;0;1;1
229865;25645669;0;1;0
229959;5134846;0;1;0
230154;26014742;0;1;0
232494;22291636;0;1;0
232514;21966161;0;1;0
232830;16517756;0;1;0
233124;25923576;0;1;0
233467;18206079;0;1;0
233632;23704132;0;1;0
234578;20373355;0;1;1
235458;26297121;0;1;0
235833;1244754;0;1;1
235942;25277730;0;1;0
236346;15897003;0;1;0
237561;7924361;0;1;1
237865;13609329;0;1;0
237990;25945380;0;1;0
238090;26279657;0;1;0
238178;26016502;0;1;1
240568;25432388;0;1;0
240656;19626013;0;1;1
240732;9377504;0;1;1
241103;25699136;0;1;0
242179;10387387;0;1;1
242179;25672421;0;1;1
243999;3752764;0;1;1
244324;20014147;0;1;1
244324;25308342;0;1;1
244381;25539242;0;1;1
244506;25566407;0;1;1
245202;25279227;0;1;1
245284;9544733;0;1;1
245284;26006185;0;1;0
245537;25276228;0;1;1
247524;10771137;0;1;1
248073;25680679;0;1;0
249475;13115037;0;1;1
250024;17398716;0;1;0
250381;14280588;0;1;1
251966;23166674;0;1;1
252059;3142109;0;1;0
253994;15375015;0;1;1
254010;25730205;0;1;0
254338;25320251;0;1;1
254428;7143798;0;1;0
254428;16134769;0;1;0
255708;6237318;0;1;1
256456;7058078;0;1;1
256738;11370457;0;1;1
256738;26281105;0;1;1
257004;26114510;0;1;0
257916;8415589;0;1;0
258106;18648255;0;1;0
258223;21103134;0;1;1
258264;6732382;0;1;1
258305;25344144;0;1;1
258957;22317017;0;1;1
260878;25225734;0;1;0
261001;25543345;0;1;1
261155;2397848;1;1;1
261458;22566545;0;1;0
261655;15648252;1;1;1
263143;19594307;0;1;1
263436;26040003;0;1;0
263481;4805769;0;1;0
263807;11911880;0;1;0
264335;25723233;0;1;1
264519;26007951;0;1;0
264906;26296237;0;1;0
265136;21378047;0;1;1
265784;25444350;0;1;1
266070;7680284;0;1;0
267428;2698349;0;1;1
267428;6960989;0;1;1
268273;9795064;0;1;0
268385;26280855;0;1;1
269130;15872178;0;1;0
269130;19570885;0;1;0
269810;24259992;0;1;0
270973;9709482;0;1;0
270973;25590221;0;1;0
271113;25333363;0;1;0
271230;25398731;0;1;0
273508;3866146;0;1;0
273524;15180301;0;1;1
273632;26160720;0;1;1
274393;25303204;0;1;1
274618;18310449;1;1;1
274618;25441234;0;1;0
274945;18103662;0;1;0
275131;17276135;0;1;0
275936;26109513;0;1;1
276031;7727875;0;1;1
277369;26051317;0;1;1
277584;4619912;0;1;0
278027;6371437;0;1;1
278027;26302903;0;1;1
278174;8920450;0;1;0
278909;25481664;0;1;1
279528;9368130;0;1;0
280030;1984698;0;1;1
280694;4757593;0;1;1
281252;25909535;0;1;1
281498;18660693;0;1;1
281498;25298575;0;1;1
281504;86463;0;1;0
282576;19639131;0;1;0
283192;13336884;0;1;1
283483;22887548;0;1;0
283983;25400297;0;1;0
284053;25343794;0;1;1
284062;6894826;1;1;1
284177;18345782;0;1;1
284521;21979289;1;1;1
284521;25887458;0;1;0
284759;16456799;0;1;1
284882;20542216;0;1;1
285167;11610138;0;1;0
285244;12665700;0;1;0
285244;26293587;0;1;0
285340;25347207;0;1;1
285454;26115484;0;1;1
285528;18198429;0;1;1
285528;25653151;0;1;0
285535;22437937;0;1;0
285649;25661646;0;1;0
286693;9183116;0;1;1
286693;10225529;0;1;1
287196;25916795;0;1;1
287943;26215418;0;1;0
288627;26279995;0;1;1
289056;3137459;0;1;1
289875;8335466;0;1;0
289875;17746489;0;1;0
291029;25565942;0;1;1
291637;25565290;0;1;0
291715;15303160;1;1;0
291960;18967200;0;1;0
292639;19280259;0;1;1
292851;25569839;0;1;0
293230;7058373;0;1;0
293634;26151835;0;1;1
294088;770582;0;1;1
294088;11414373;0;1;0
294214;25340110;0;1;0
294345;14027762;0;1;1
294407;4907718;0;1;0
294407;13227043;0;1;0
294407;25569230;0;1;0
294904;24485375;0;1;1
294934;18032829;1;1;0
295319;25273064;0;1;1
296319;25254729;0;1;0
296365;5064321;0;1;1
297746;25995719;0;1;1
297746;26010869;0;1;1
297823;6060491;0;1;0
298454;23562364;1;1;1
298860;11160031;0;1;1
299400;25358583;0;1;1
299631;14989809;1;1;1
299793;719119;0;1;1
300097;3994661;0;1;1
300592;315661;0;1;0
300592;25532299;0;1;0
300850;21198808;0;1;1
300856;18758002;1;1;0
300954;25449701;0;1;1
301278;7844680;0;1;1
301455;1426206;0;1;1
302788;13546562;0;1;0
302788;22597584;0;1;0
303205;26289732;0;1;0
303741;18022017;0;1;1
304529;13866715;0;1;0
304529;15243526;0;1;0
305485;25440298;0;1;1
305597;24271509;0;1;0
306376;1908681;1;1;1
307776;21129233;0;1;0
308471;25195493;0;1;0
308655;26147869;0;1;0
308690;22231534;0;1;1
308873;8593845;0;1;1
309972;26161519;0;1;1
310200;16163718;0;1;0
310227;8524539;0;1;1
311540;15899130;1;1;1
311569;25390295;0;1;1
313162;5540177;0;1;0
313334;17025512;0;1;1
313424;20921574;0;1;0
313703;8342965;0;1;0
314269;25443523;0;1;1
314944;25204219;0;1;0
315221;6189303;0;1;1
315661;25532299;0;1;1
315983;26013778;0;1;1
316169;25236096;0;1;0
316601;25261560;0;1;1
316758;620521;0;1;1
317580;13915257;0;1;0
317600;25565922;0;1;0
317600;25644521;0;1;0
317878;25452550;0;1;0
317987;25769056;0;1;0
318104;25321022;0;1;1
318311;18880787;1;1;1
318680;15454896;0;1;1
319566;25177432;0;1;0
319572;25571038;0;1;1
320058;21802;0;1;0
320137;3205727;0;1;1
320579;17471764;0;1;1
320708;24314291;0;1;1
321446;25988921;0;1;0
321490;1091594;0;1;0
321490;12560938;0;1;0
321821;25587397;0;1;0
321821;26000662;0;1;0
322785;26296622;0;1;0
323181;3019283;0;1;1
323235;19711007;0;1;1
323257;25262081;0;1;1
323751;26001255;0;1;0
323879;12221559;0;1;0
324787;18339907;0;1;1
324907;25695994;0;1;1
325234;26119394;0;1;1
325943;25328950;0;1;1
327099;2840468;0;1;0
327099;7719784;0;1;0
327099;25533850;0;1;0
327152;26285903;0;1;0
327267;25397614;0;1;1
327267;25993343;0;1;1
327702;6919628;0;1;1
328731;3626669;0;1;0
328731;4340186;0;1;0
328731;21104969;0;1;0
329161;26021762;0;1;0
330507;8944121;0;1;1
330507;20448530;0;1;1
330884;17465511;0;1;1
331848;26144402;0;1;1
332222;5303444;0;1;1
333593;7484081;0;1;0
334401;25565695;0;1;0
336280;10983132;1;1;1
337750;25214722;0;1;0
337924;25848558;0;1;1
338144;13809292;0;1;1
338426;6140224;0;1;0
338426;6674132;0;1;0
338448;8919820;0;1;1
338448;18144538;0;1;1
338564;25563721;0;1;1
339516;14357299;0;1;1
339971;25440418;0;1;1
340286;25176758;0;1;1
340842;23647236;0;1;1
342319;26144788;0;1;0
344127;26277723;0;1;0
345441;17434781;1;1;1
345441;25415174;0;1;1
345900;25398033;0;1;1
346024;26119515;0;1;0
346979;8758465;0;1;1
347466;458226;0;1;1
348078;16259071;0;1;1
348578;25448583;0;1;1
348648;25528350;0;1;1
349020;25539668;0;1;1
349397;2302233;1;1;1
349397;10314485;0;1;1
349437;23178493;0;1;1
349566;13997494;0;1;0
349655;16360078;0;1;1
349779;10047870;0;1;0
350113;26292923;0;1;1
350585;22906137;0;1;1
350900;25371869;0;1;1
351103;3677934;0;1;1
351103;3807478;0;1;1
351104;26023942;0;1;1
351708;11928337;0;1;0
351708;15783480;0;1;0
351972;1602191;0;1;1
352296;25204928;0;1;1
352296;25931876;0;1;0
353373;5759461;0;1;0
353852;25547547;0;1;1
354542;25733088;0;1;0
354563;23218378;1;1;1
355401;26001243;0;1;1
355705;6724885;0;1;1
355822;11016147;0;1;0
355871;24513329;0;1;1
355871;26116358;0;1;1
356197;11536306;0;1;0
356703;25300349;0;1;1
356965;25938732;0;1;0
357833;17996181;0;1;0
358670;21543654;0;1;1
358867;26287229;0;1;0
359782;24461270;0;1;0
359984;6124359;0;1;1
360168;25678942;0;1;1
362213;18894909;0;1;1
362572;25692053;0;1;0
362705;976568;0;1;0
362746;5747708;0;1;1
362752;3539813;0;1;1
362752;26137851;0;1;1
362764;20639975;0;1;0
363038;19079283;0;1;0
363319;6554582;0;1;1
363319;24034372;0;1;1
363440;26254552;0;1;1
363527;25571739;0;1;0
363652;25302533;0;1;0
364504;25538661;0;1;1
365178;145350;0;1;0
365695;25226320;0;1;0
365695;25584619;0;1;0
365892;14734266;0;1;1
366297;4141785;0;1;1
366297;6451530;0;1;0
366297;26061084;0;1;1
366392;2586809;1;1;0
366392;18362383;0;1;1
366707;24067448;1;1;1
366912;25587956;0;1;0
367177;25649274;0;1;1
367933;9728330;0;1;1
367977;25362116;0;1;0
367977;25364568;0;1;0
368298;3534125;0;1;1
368949;15005420;1;1;1
369658;10208179;0;1;0
371799;1123410;0;1;1
371799;3825811;0;1;1
371829;25544406;0;1;1
372825;9916854;0;1;1
372922;20426829;0;1;1
373374;10087221;1;1;1
373790;25301108;0;1;1
374330;5634023;1;1;1
375098;17049501;0;1;1
375225;25177377;0;1;0
375723;3546101;0;1;1
377977;9584080;0;1;1
377977;24306622;0;1;1
378174;19952117;0;1;0
379291;25661444;0;1;0
380293;25478981;0;1;0
380883;25954784;0;1;1
381097;22274839;0;1;0
381589;10833142;1;1;1
381799;16455097;0;1;0
381903;25337526;0;1;1
382945;22782241;0;1;1
383259;25278517;0;1;1
383463;13583017;0;1;1
385125;26116501;0;1;0
386369;18067513;0;1;0
386604;8828891;0;1;0
386844;10249049;0;1;0
386844;26145025;0;1;0
386845;25990747;0;1;0
387223;4303753;0;1;0
387469;3651991;0;1;1
387469;9953434;0;1;1
388147;5271905;0;1;1
388338;25327034;0;1;0
388354;3361864;0;1;0
390020;6611410;0;1;1
391125;9858836;1;1;0
391932;26117465;0;1;1
392364;3671704;0;1;1
393250;25331276;0;1;1
393504;9380588;0;1;1
394184;4431785;0;1;1
395555;25726952;0;1;1
395601;21341924;0;1;0
395839;12479184;0;1;1
396478;19703995;1;1;1
397637;3087756;0;1;1
397762;13508250;0;1;1
398419;20657263;0;1;1
398419;25335673;0;1;1
398468;8577808;0;1;1
398921;1503428;0;1;1
399275;16774187;0;1;1
400069;8304701;0;1;0
400144;11000151;0;1;1
400564;25568753;0;1;0
402129;25688729;0;1;1
402560;24886425;0;1;1
402939;4965400;0;1;1
403090;25927516;0;1;1
403848;26140490;0;1;0
404017;21010827;0;1;0
404121;10746090;0;1;1
404346;7264226;0;1;1
408079;10540108;0;1;0
409352;14093618;1;1;1
409439;24822585;0;1;0
409690;25369195;0;1;0
409714;7590136;0;1;1
410508;25180658;0;1;1
410684;25937507;0;1;0
410890;11195146;0;1;1
412702;10548490;0;1;0
414049;17492927;0;1;1
414128;29344;0;1;0
414128;8287598;0;1;0
414128;12018951;0;1;0
414128;16588013;0;1;0
415207;4831140;0;1;1
415207;13523588;0;1;1
415207;17683366;0;1;0
415725;9006808;0;1;0
415725;17911965;0;1;0
415726;26108006;0;1;0
416180;25775973;0;1;0
416682;9796056;0;1;1
416798;10745105;1;1;1
417163;25235796;0;1;1
418789;25179779;0;1;1
419203;1674799;0;1;0
420619;16200850;0;1;1
420766;25693934;0;1;0
421292;708323;0;1;1
421292;26278499;0;1;1
422022;21398302;0;1;0
423201;26292771;0;1;0
423724;25583704;0;1;0
424016;26279815;0;1;0
424840;13991570;0;1;1
424840;23381179;0;1;1
425583;25191112;0;1;0
425665;20620853;0;1;0
425891;25312402;0;1;1
426270;4551894;0;1;1
427512;25545423;0;1;1
427992;25369180;0;1;1
428883;9112747;0;1;1
429547;25895148;0;1;0
429779;25670155;0;1;0
429851;26148912;0;1;0
430041;25549845;0;1;0
430417;154549;0;1;1
430537;25223080;0;1;0
430539;24894492;0;1;1
430613;21653946;0;1;0
432113;12014682;0;1;1
432211;5889218;0;1;1
432506;8230846;0;1;1
434677;25891162;0;1;0
434973;26137829;0;1;0
436111;13114927;0;1;0
437986;16081741;0;1;1
438688;25386697;0;1;1
439129;18196668;0;1;1
439871;8709254;0;1;1
439917;24902107;0;1;1
440191;26022598;0;1;0
440385;14986011;0;1;1
440636;6706542;0;1;0
441254;5947745;0;1;0
441761;5034829;0;1;1
441761;17754014;0;1;1
442891;26000432;0;1;1
443188;9477195;0;1;1
443248;141108;0;1;1
444055;25379117;0;1;1
444311;24653069;0;1;1
444311;25566924;0;1;1
444348;7010024;0;1;0
446090;1856661;0;1;0
446090;3459721;0;1;0
446206;15670400;0;1;0
446405;26106081;0;1;1
446830;25391221;0;1;0
447056;25540941;0;1;0
447064;21618908;0;1;1
447385;23484924;0;1;1
447385;25646037;0;1;0
447496;1975761;0;1;1
448738;17430409;0;1;0
448977;18409635;0;1;1
449158;26303108;0;1;0
449652;23680481;0;1;0
449882;21971000;0;1;1
449882;25582797;0;1;1
450009;25546833;0;1;0
450347;10800849;1;1;0
450757;26033029;0;1;0
451147;25542383;0;1;0
451148;25419999;0;1;0
451488;6959380;0;1;0
451814;24918154;0;1;0
452016;25990201;0;1;0
452020;404869;0;1;1
452034;4860173;0;1;0
452034;13955379;0;1;0
452224;6944279;0;1;1
452781;25669925;0;1;1
453223;25547718;0;1;1
453288;25695166;0;1;0
453613;18039748;0;1;0
453613;22006378;0;1;0
453975;17181618;0;1;0
454032;25288240;0;1;1
454465;14376171;0;1;1
454499;935512;0;1;1
454795;18255894;0;1;0
454795;25663194;0;1;0
454827;854050;0;1;1
454857;26296121;0;1;1
455383;2551686;0;1;1
456282;13084896;0;1;1
456282;25683685;0;1;1
457352;25650477;0;1;1
457662;9003046;1;1;1
457931;3280723;0;1;1
458172;21402453;0;1;1
