mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
2067822;1083509;0;1;0
2073503;7847356;1;1;1
2079824;8857371;0;1;1
2083363;25308171;0;1;1
2087271;13931694;0;1;0
2088047;13208091;0;1;0
2089697;16837290;0;1;1
2092214;6176370;0;1;1
2093109;69881;0;1;1
2094276;25916075;0;1;1
2102859;12310420;0;1;1
2103747;26036670;0;1;1
2112074;14091425;0;1;1
2116131;11328327;1;1;0
2122836;25538944;0;1;0
2123451;19163366;0;1;1
2123781;2232507;0;1;1
2123781;11781882;0;1;1
2127993;25588898;0;1;1
2129187;9911330;0;1;1
2132248;25238051;0;1;0
2137969;25359491;0;1;1
2144325;25451328;0;1;1
2144840;18148534;0;1;1
2146122;9738925;0;1;0
2146974;9491329;0;1;1
2147870;15830850;1;1;1
2156387;26292729;0;1;1
2156559;1170197;0;1;1
2158678;17010790;1;1;1
2161072;437748;0;1;1
2161072;3563057;0;1;1
2163463;1661114;0;1;1
2165003;7505788;0;1;1
2166543;14870481;0;1;1
2166878;10977918;0;1;0
2169868;10541218;0;1;1
2172373;19304830;0;1;0
2173625;25185778;0;1;1
2173625;25285842;0;1;1
2176066;25883606;0;1;0
2176395;22308249;0;1;0
2180999;25343514;0;1;1
2184666;9446680;0;1;1
2184666;12135698;0;1;0
2184666;25989292;0;1;1
2185459;25349478;0;1;0
2186774;12132143;1;1;1
2196595;4672645;1;1;1
2202521;4630143;0;1;0
2212412;25937422;0;1;1
2213855;11809267;0;1;1
2218185;19207082;0;1;1
2229816;1771327;0;1;1
2229816;25297684;0;1;1
2229978;25531158;0;1;0
2229978;25539136;0;1;0
2232608;25526767;0;1;0
2242721;846229;0;1;1
2245111;5984125;1;1;1
2247901;13594905;0;1;1
2247901;25526456;0;1;1
2248010;15009113;0;1;0
2248010;24622038;0;1;0
2249950;22864928;0;1;1
2250189;25585955;0;1;1
2253504;25733857;0;1;0
2253907;19618922;0;1;1
2253990;25161714;0;1;1
2257710;6622081;0;1;1
2261972;22865476;0;1;0
2270235;25427547;0;1;1
2271536;8600186;0;1;1
2272520;16152216;0;1;1
2276223;22935625;0;1;1
2278210;20280595;0;1;1
2278504;25924686;0;1;0
2279852;7673792;0;1;1
2283392;20640788;0;1;1
2284100;168003;0;1;1
2290633;11431273;0;1;1
2293300;13015921;0;1;1
2295528;25548761;0;1;1
2299291;24278694;0;1;1
2299336;7748500;0;1;0
2302233;10314485;0;1;0
2305421;25427641;0;1;1
2305453;26297780;0;1;1
2314153;23518981;0;1;1
2320555;5839141;0;1;1
2320555;19025609;0;1;0
2327668;15247637;0;1;1
2327668;23026220;0;1;1
2346099;14033292;0;1;0
2349805;2805807;0;1;0
2350172;3770984;0;1;1
2351016;26281976;0;1;1
2352003;7373215;0;1;1
2353470;3539658;0;1;0
2353470;9393205;0;1;1
2355052;23082309;1;1;1
2358251;7006303;0;1;0
2358841;7104473;0;1;1
2366109;11535166;0;1;1
2366805;13709500;0;1;0
2370181;25544590;0;1;0
2382668;25244040;0;1;0
2384667;19553573;0;1;1
2387192;22056825;0;1;1
2403868;8856721;0;1;1
2405438;13070895;0;1;1
2411027;21182116;0;1;1
2411027;26136962;0;1;1
2411467;8082669;1;1;1
2412537;12363050;0;1;1
2414304;5839423;0;1;1
2415550;25772161;0;1;0
2420769;26261245;0;1;0
2430759;98500;0;1;0
2430759;15880521;0;1;0
2431077;5547250;0;1;0
2437632;22520658;0;1;1
2440247;25438199;0;1;1
2443809;25346006;0;1;1
2445723;11747063;0;1;1
2446947;25409251;0;1;0
2460356;22785623;0;1;1
2464136;20844168;0;1;1
2465742;25920938;0;1;1
2466277;20240256;0;1;0
2466277;25333231;0;1;0
2468380;18950288;0;1;1
2468990;14230190;0;1;1
2485737;23185946;0;1;1
2486245;10698951;1;1;1
2491362;10397711;0;1;1
2495933;22251984;1;1;0
2508387;25546445;0;1;1
2512038;26018764;0;1;1
2513444;12058915;0;1;1
2515074;23876524;1;1;1
2517576;13732063;1;1;1
2520708;3054760;0;1;0
2520708;7759990;0;1;1
2520708;18268606;0;1;0
2523043;19681654;0;1;0
2525549;889062;1;1;1
2529964;17752887;0;1;0
2531095;9885135;0;1;0
2532057;10799777;0;1;0
2538005;19874663;0;1;0
2539404;17563459;0;1;0
2542862;16417408;0;1;1
2542862;19145622;0;1;1
2542862;26299835;0;1;1
2543883;25345718;0;1;0
2545191;12669886;0;1;0
2553167;8328513;0;1;0
2555354;25248603;0;1;1
2555617;18609763;0;1;1
2558524;19975475;0;1;1
2562151;1282570;0;1;0
2562151;26292930;0;1;0
2563174;25247470;0;1;0
2566626;26018606;0;1;0
2572151;23046699;0;1;1
2577476;17652525;0;1;1
2577476;25324670;0;1;1
2578403;24067522;0;1;0
2578570;14357714;0;1;0
2580215;5281530;0;1;1
2580215;24472195;0;1;1
2580280;25388140;0;1;1
2584777;24782325;0;1;1
2587715;26293454;0;1;1
2590051;4519292;0;1;1
2595594;10394377;0;1;0
2605399;1308193;0;1;0
2606000;14017388;0;1;1
2610846;1861007;0;1;1
2611576;9604012;0;1;1
2611576;13389674;0;1;0
2611607;25692563;0;1;0
2628248;17551376;0;1;1
2633373;26278640;0;1;1
2634904;2198215;0;1;1
2635764;25157594;0;1;0
2644159;2021823;0;1;0
2645104;11740726;0;1;1
2648171;9056993;1;1;0
2655475;9603128;0;1;1
2661527;19037093;0;1;1
2666029;25400204;0;1;1
2667705;1177555;0;1;0
2672950;19774803;0;1;1
2689876;3724423;0;1;0
2689876;14880575;0;1;0
2691146;7188973;0;1;1
2694569;23320344;1;1;1
2705371;25227423;0;1;1
2707418;6102890;0;1;1
2707418;7012538;0;1;1
2717803;2739215;0;1;0
2721288;19216794;0;1;1
2723012;14066562;0;1;1
2723102;1633466;0;1;1
2725575;13116186;0;1;1
2727140;5961102;0;1;0
2732860;16277609;0;1;0
2732860;22798778;0;1;0
2733997;23343717;0;1;1
2737254;2316082;0;1;1
2739127;8389528;0;1;0
2739127;15965633;0;1;0
2739318;25374006;0;1;1
2741068;25269706;0;1;1
2744302;8134666;0;1;1
2751459;21111226;0;1;1
2751625;25900404;0;1;1
2751625;25944941;0;1;1
2755031;26006405;0;1;0
2756918;5733234;0;1;1
2766877;3702727;0;1;0
2774664;24772112;1;1;1
2788495;25996899;0;1;1
2790367;16100808;0;1;1
2790367;25182423;0;1;0
2791236;26293373;0;1;0
2792696;23651390;0;1;0
2792696;23951503;0;1;0
2794832;2297661;0;1;0
2795947;10951087;1;1;1
2810888;4948914;0;1;1
2813400;10141886;0;1;1
2813778;26256974;0;1;1
2824097;15683971;0;1;1
2826469;22717663;0;1;0
2832640;26221001;0;1;0
2834405;25586590;0;1;0
2840254;16376578;0;1;1
2840468;7719784;0;1;1
2840637;278708;0;1;0
2841483;19429419;0;1;0
2847044;226459;0;1;1
2858631;25539410;0;1;0
2859591;12397669;0;1;0
2859591;14705151;0;1;0
2859591;16440567;0;1;0
2859591;19850989;1;1;0
2859591;25759921;0;1;0
2870009;18688028;1;1;1
2870875;25251746;0;1;1
2878005;14196596;0;1;0
2881118;16231869;0;1;1
2881388;7905609;0;1;0
2885457;1613809;1;1;1
2886686;4010928;0;1;0
2888007;7405111;0;1;0
2888268;12781507;0;1;1
2890418;2701864;0;1;0
2891385;5432950;0;1;1
2891385;25229573;0;1;1
2892795;9126769;0;1;1
2894024;26120243;0;1;1
2895418;2964225;0;1;1
2895475;20348927;0;1;1
2895475;25428354;0;1;1
2905120;25211577;0;1;1
2909729;5596522;0;1;1
2914699;9496561;0;1;0
2918093;21013131;0;1;0
2919935;10584345;0;1;1
2921902;7083345;1;1;0
2941276;17522697;0;1;1
2942198;22809268;0;1;0
2947279;2555355;0;1;1
2949730;17043488;0;1;0
2951398;25231391;0;1;1
2969533;9066189;0;1;1
2970751;26257825;0;1;0
2973409;17978925;0;1;1
2976221;24914482;0;1;1
2988621;16559043;0;1;1
2989825;25377769;0;1;1
2996201;24978918;0;1;1
3000131;22938196;0;1;1
3000470;15182033;1;1;1
3001471;16550550;0;1;1
3004731;4487914;0;1;1
3004731;16670021;0;1;1
3009187;17737433;0;1;0
3023237;20762031;0;1;1
3027677;21144374;0;1;1
3027677;25303382;0;1;1
3028447;16125965;0;1;0
3041113;19422991;0;1;1
3044220;26014989;0;1;0
3048204;26199786;0;1;1
3048218;14796528;1;1;0
3049850;2313857;0;1;1
3050035;23067422;0;1;0
3054048;25261900;0;1;1
3054760;18268606;0;1;1
3057398;10578227;1;1;0
3057398;15227739;0;1;0
3059648;25245213;0;1;1
3059886;17309106;0;1;1
3063255;970417;0;1;1
3071061;23598485;0;1;1
3074511;25537414;0;1;0
3074997;5659118;0;1;1
3076415;25285192;0;1;0
3078013;2555355;0;1;0
3078013;2947279;0;1;0
3082284;26294905;0;1;0
3087464;25426395;0;1;1
3091888;25259793;0;1;0
3092002;25570023;0;1;1
3104224;3986633;0;1;1
3105586;8701151;0;1;0
3108206;4883784;0;1;0
3108206;5611912;0;1;0
3108433;26123532;0;1;1
3111687;2935460;0;1;1
3112089;6460201;0;1;1
3125731;25261660;0;1;0
3126115;3152935;0;1;1
3128634;25421144;0;1;1
3130963;8051349;0;1;0
3144603;6098798;0;1;0
3145762;17457198;0;1;0
3146237;1496243;0;1;0
3146237;11083537;0;1;0
3148742;26012552;0;1;0
3156087;25539873;0;1;1
3162814;17082103;0;1;1
3163076;11488463;0;1;1
3163076;19572194;0;1;1
3163928;21431695;0;1;0
3164390;3145522;0;1;1
3164920;612394;0;1;0
3164960;25393825;0;1;1
3165476;13550003;0;1;1
3171719;6582100;0;1;0
3174188;5846160;0;1;0
3181586;15248929;0;1;1
3185560;8057239;0;1;0
3187558;8733096;0;1;1
3191113;474800;0;1;1
3193170;7568675;0;1;0
3193170;25997839;0;1;0
3198171;26276483;0;1;1
3198230;15824020;0;1;0
3200023;13838988;0;1;0
3205735;25478021;0;1;0
3209252;7582569;1;1;1
3210638;26111087;0;1;0
3228838;11675117;0;1;0
3236044;132196;1;1;1
3241117;26128523;0;1;0
3241411;4079166;0;1;1
3242285;15675608;0;1;1
3246203;811447;0;1;1
3254706;26282602;0;1;1
3255124;25163469;0;1;1
3255478;26137282;0;1;0
3256837;23101242;0;1;1
3260754;16674524;0;1;1
3260920;25569802;0;1;1
3261509;12075224;0;1;0
3263243;18733587;0;1;1
3264680;24910746;0;1;0
3270551;4632297;0;1;0
3271836;13043478;0;1;1
3271836;14470308;0;1;0
3271836;25382971;0;1;1
3277669;3426760;0;1;0
3279482;26024791;0;1;1
3283186;7806609;0;1;0
3284814;16460124;0;1;1
3290314;25289541;0;1;1
3295863;5905718;0;1;1
3299991;10305299;0;1;0
3302704;20727347;0;1;1
3309593;23931464;0;1;0
3310907;25210726;0;1;1
3312189;4145162;0;1;1
3314360;272901;0;1;1
3329597;18467956;0;1;0
3330906;8795571;0;1;1
3330906;15195971;0;1;1
3330906;18752684;0;1;1
3330906;25239181;0;1;1
3331956;24424294;0;1;1
3335204;12227457;0;1;0
3339185;8473978;0;1;1
3339206;16860732;0;1;0
3349487;5079241;0;1;1
3350936;3848465;0;1;0
3360154;25985121;0;1;1
3362137;13144828;0;1;1
3367009;18701895;0;1;0
3367976;17358112;0;1;0
3368423;2806251;0;1;1
3371405;15040093;0;1;1
3372924;22554975;0;1;1
3373970;21683814;0;1;0
3375012;800855;0;1;0
3375012;12390249;0;1;0
3375012;22842238;0;1;0
3375012;24940200;0;1;0
3379063;924854;0;1;1
3389243;2920848;0;1;1
3393006;26286901;0;1;1
3398102;6621771;0;1;0
3398102;25283855;0;1;0
3398270;24205293;0;1;0
3405032;12309822;1;1;1
3408963;4357631;0;1;1
3410387;18752301;0;1;0
3414137;14038786;0;1;1
3414137;25441537;0;1;1
3417934;2895525;0;1;0
3417934;16699379;0;1;0
3418153;23278448;1;1;0
3428291;7447373;0;1;0
3430325;25312954;0;1;1
3432467;8873164;1;1;1
3433253;3230290;1;1;1
3441095;4199164;0;1;1
3441095;14655820;0;1;1
3444099;25963987;0;1;0
3444614;8852255;0;1;1
3452423;8886255;0;1;0
3452851;26020605;0;1;0
3452868;20986826;0;1;1
3455499;25717762;0;1;1
3457896;23671245;0;1;1
3459124;12005039;0;1;0
3466785;13935593;0;1;1
3468272;20050186;0;1;0
3471630;6681700;0;1;1
3472408;16731093;0;1;0
3477402;1874334;1;1;1
3477672;7660333;0;1;1
3478517;9536708;0;1;1
3486730;6197934;0;1;1
3491442;25528645;0;1;0
