mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
701872;4743854;0;1;1
704869;22956044;0;1;1
711261;6796769;0;1;1
711329;12588286;0;1;0
726357;25387872;0;1;1
732099;7414843;0;1;0
733329;24407951;0;1;1
736041;7682753;0;1;1
741281;23029401;0;1;0
741658;3870934;0;1;0
743425;25204787;0;1;1
749386;22407203;0;1;1
751707;17610900;0;1;0
751861;19386443;1;1;0
754982;8766101;1;1;0
760266;20914491;0;1;1
766335;1725581;0;1;0
771543;10112156;0;1;1
774319;25191904;0;1;1
776482;24121721;0;1;1
778720;1239573;0;1;1
782153;4401299;0;1;0
782860;5013214;0;1;1
786717;25390236;0;1;1
788528;16295337;0;1;1
789589;4145151;0;1;1
792326;8866519;0;1;1
792418;145739;0;1;1
794139;23556202;0;1;1
799305;15701967;0;1;1
806392;14222806;0;1;1
808947;25276410;0;1;1
812564;2126383;0;1;1
816191;19232887;0;1;1
816767;14954332;0;1;0
833535;23426006;0;1;0
836084;17218095;0;1;1
837130;25424754;0;1;0
838028;25243724;0;1;0
842771;24968146;0;1;0
844721;3464811;0;1;1
851872;15225150;1;1;0
852186;20511868;1;1;0
854244;12156307;0;1;1
858203;20705102;0;1;1
860703;8728789;0;1;1
862487;18711928;0;1;0
865508;4619665;0;1;0
865508;14199161;0;1;0
873743;14938499;0;1;1
878459;2018435;0;1;0
878459;3814193;0;1;0
878936;22573891;0;1;0
882096;6311091;0;1;1
888947;12461595;0;1;1
889003;25421700;0;1;0
893773;19782124;0;1;1
897743;4642765;0;1;1
907511;1932637;0;1;1
909973;10406760;0;1;0
910615;292268;1;1;1
911865;15893464;0;1;1
914640;22707492;0;1;0
924913;14323424;0;1;0
932626;6879335;0;1;1
932626;7544974;0;1;1
937474;24451636;0;1;1
942657;2732261;0;1;1
948653;18123360;0;1;0
955563;23919805;1;1;0
955774;4771849;0;1;1
959793;25159564;0;1;1
962453;1898063;0;1;1
966983;24179810;0;1;1
979884;5152026;1;1;1
981012;17435587;1;1;1
982229;5789381;1;1;1
987364;23625659;0;1;1
990800;25278118;0;1;0
992492;21185831;1;1;1
994848;22545832;0;1;0
995662;37385;0;1;1
1006843;2751328;0;1;0
1006843;14909122;0;1;0
1007548;18925368;0;1;1
1007548;25295015;0;1;0
1010563;10185141;0;1;1
1010563;25218934;0;1;1
1013131;2294096;0;1;0
1031226;22102944;0;1;0
1031226;24438528;0;1;0
1035222;12563524;0;1;0
1035222;18870835;0;1;0
1043123;608048;0;1;0
1043123;19854473;0;1;0
1045571;19481969;0;1;1
1053434;2432924;0;1;1
1053434;24519886;0;1;0
1053434;25370648;0;1;1
1055884;9278264;0;1;0
1057971;25232292;0;1;0
1063115;20823905;1;1;1
1068028;1222923;0;1;0
1074919;16671148;0;1;1
1078242;13991173;0;1;1
1080933;25184748;0;1;1
1082374;10337658;0;1;0
1087081;12611522;0;1;1
1090933;25412499;0;1;0
1094259;3765486;1;1;1
1094812;21461765;0;1;0
1095791;18226813;0;1;0
1100296;1735495;0;1;1
1106548;10715646;0;1;0
1107236;11732328;1;1;1
1109703;12176172;0;1;0
1113261;23496122;0;1;0
1115084;46794;1;1;1
1118473;2816102;0;1;1
1121219;11901729;0;1;1
1126197;6600124;0;1;1
1126197;20705651;0;1;1
1130127;12930950;0;1;1
1137246;25279336;0;1;1
1139340;14337294;0;1;0
1145690;6413889;0;1;1
1145690;12296960;0;1;1
1147219;25171745;0;1;1
1151994;18966757;0;1;0
1162337;24123099;0;1;1
1181664;6240550;0;1;0
1188412;11465874;0;1;1
1192024;21007549;0;1;0
1196779;6460963;0;1;1
1210927;10277518;0;1;1
1217635;7796567;0;1;0
1227688;23640996;0;1;1
1243124;14061119;1;1;1
1246151;15523683;0;1;1
1246351;8771029;0;1;0
1249036;18338806;1;1;1
1251864;25436097;0;1;1
1269894;4330122;0;1;0
1270994;25340317;0;1;1
1271903;13350221;0;1;0
1274307;16130218;0;1;0
1275485;9186083;0;1;0
1276997;8882941;0;1;1
1276997;16715894;0;1;1
1277704;2201928;0;1;1
1288308;21717547;0;1;1
1288699;20187901;0;1;0
1288759;6542181;0;1;0
1292427;2409138;0;1;0
1293497;18135140;0;1;1
1295472;9014449;0;1;1
1296380;25327091;0;1;1
1296657;18695043;0;1;1
1297322;8943409;0;1;0
1302391;10940472;0;1;0
1304823;8061424;0;1;0
1306054;8260747;0;1;1
1306054;19710096;0;1;1
1308233;17728760;0;1;1
1309266;17743746;0;1;0
1309304;18491461;0;1;1
1321474;25432255;0;1;1
1324013;6154493;0;1;0
1324013;9791396;0;1;0
1334739;6639966;0;1;1
1335395;18466229;0;1;1
1335605;4401978;0;1;1
1335605;23489889;0;1;1
1341765;12095071;0;1;1
1346463;14950352;0;1;1
1348863;19856138;0;1;1
1352650;2758285;0;1;1
1353825;4548355;0;1;1
1368057;25020554;0;1;0
1372251;20840841;0;1;1
1374726;14191859;1;1;1
1374845;3217150;0;1;0
1377740;16435016;0;1;1
1384441;12657418;0;1;1
1391716;4487010;0;1;0
1392894;10421460;0;1;0
1395459;24032783;0;1;1
1396976;1497488;1;1;1
1400388;603721;0;1;0
1400388;16418468;0;1;0
1401899;2776130;0;1;0
1401899;7824711;0;1;0
1403809;2884145;0;1;0
1403809;22382880;0;1;1
1406212;1472123;0;1;0
1409818;20379506;0;1;1
1410092;541434;0;1;0
1411995;791696;0;1;1
1412466;25450136;0;1;0
1418373;4354199;0;1;1
1420205;25172005;0;1;0
1422702;25365902;0;1;1
1422849;7802748;0;1;0
1425291;25379775;0;1;0
1427097;19321871;0;1;1
1429143;25255276;0;1;0
1430009;25339983;0;1;1
1433288;3663814;0;1;1
1444732;25184186;0;1;1
1447813;12221410;0;1;1
1447813;25210560;0;1;1
1448457;23119359;0;1;0
1451728;13655921;0;1;1
1458198;10648193;1;1;1
1460368;23425009;0;1;1
1460894;25370695;0;1;1
1466117;274057;0;1;1
1472695;17818839;0;1;1
1481645;18605326;0;1;1
1481948;6289224;1;1;1
1484993;25337568;0;1;1
1486288;2927644;0;1;1
1487487;21785543;0;1;1
1489120;9941461;0;1;0
1498951;25199524;0;1;0
1515880;16882960;0;1;0
1531734;19262539;0;1;0
1534237;13958268;0;1;0
1534560;20817216;0;1;1
1538345;5983721;0;1;0
1538345;18167955;0;1;0
1538345;22496803;0;1;0
1540714;25194759;0;1;1
1542690;6350554;0;1;0
1546441;20058842;0;1;1
1552777;6310704;0;1;1
1556175;18010576;1;1;1
1560366;18650584;0;1;1
1561120;24066313;0;1;1
1561328;11171394;0;1;1
1569357;14777587;0;1;0
1569459;22195346;0;1;1
1570174;13601718;0;1;1
1584455;25415546;0;1;1
1588811;12130926;0;1;1
1592851;1188875;0;1;0
1592851;4143978;0;1;0
1594540;25297406;0;1;1
1596312;8820367;0;1;0
1603503;5729894;0;1;0
1607854;25353624;0;1;1
1611549;6758327;0;1;0
1615875;15984002;0;1;0
1616885;22570139;0;1;1
1624034;13530954;0;1;1
1624320;25435262;0;1;1
1625431;7604052;0;1;0
1626486;8842367;0;1;1
1633908;3415651;0;1;1
1639290;20137999;0;1;0
1639933;546916;0;1;1
1641676;17354105;0;1;1
1643709;20606008;0;1;1
1643709;25946371;0;1;0
1645225;4422710;0;1;0
1648344;10092318;0;1;0
1649850;17592107;0;1;0
1649850;22911485;1;1;1
1658087;4887842;0;1;1
1662467;4826566;0;1;1
1666976;8645618;0;1;1
1670755;25220093;0;1;0
1689836;1533819;0;1;1
1689836;18000335;0;1;1
1690509;18245116;0;1;0
1690982;15872232;0;1;1
1708031;14973052;0;1;0
1714284;8538767;0;1;1
1714284;11493804;0;1;1
1714284;20330057;0;1;1
1716498;2424102;0;1;1
1717659;9750516;1;1;0
1717798;10775914;0;1;0
1725929;15512593;0;1;0
1726102;19629742;0;1;1
1726102;20831823;0;1;1
1728766;7575170;1;1;1
1731922;20864086;0;1;1
1734183;21510189;0;1;1
1738671;13344991;1;1;1
1743188;6354959;0;1;0
1743379;14458304;0;1;0
1748769;24752714;0;1;1
1749987;15363915;0;1;0
1749987;21500421;0;1;0
1755288;14606688;0;1;0
1761437;1204185;0;1;0
1773527;13118575;0;1;0
1785045;893483;0;1;0
1790711;24579607;0;1;1
1793571;13543837;0;1;1
1793571;22442963;0;1;1
1795384;25276991;0;1;1
1799371;1209824;0;1;0
1805596;25328451;0;1;0
1808725;2584820;0;1;0
1808725;19153427;0;1;0
1811668;22056613;0;1;0
1812331;25396309;0;1;1
1813932;25255610;0;1;0
1814196;21745580;0;1;1
1814242;8852588;0;1;1
1814356;4271095;0;1;0
1814356;15156235;0;1;0
1815615;4285483;0;1;0
1825614;22238934;0;1;1
1832049;25175144;0;1;1
1834324;2081998;0;1;0
1834550;16251434;0;1;1
1834793;25184151;0;1;1
1834842;1695635;0;1;0
1841586;1602940;0;1;1
1849240;4367583;0;1;0
1852139;1943059;1;1;1
1863652;14155344;0;1;0
1863796;16282924;1;1;1
1864402;15997472;0;1;1
1869891;267630;1;1;1
1878901;25251125;0;1;1
1883670;17370635;0;1;0
1884452;25401452;0;1;1
1887331;5752185;0;1;0
1888327;8283640;0;1;1
1888693;5178123;0;1;0
1890474;5677561;0;1;0
1894359;22984308;0;1;1
1898666;21340166;0;1;1
1902392;25341118;0;1;1
1912426;5762279;0;1;0
1915718;7145916;0;1;1
1916208;11198160;0;1;0
1923267;5662153;1;1;1
1926772;22948966;0;1;1
1929150;7253591;0;1;1
1929217;13756513;0;1;1
1933194;24978825;0;1;0
1935038;19948887;0;1;0
1938842;25326712;0;1;0
1944125;17578030;0;1;1
1949571;8781313;0;1;0
1954331;13707274;0;1;1
1954836;23918314;0;1;1
1957420;2606328;0;1;1
1963004;14472414;0;1;0
1963773;25419836;0;1;1
1973083;19434213;0;1;1
1975335;6077124;0;1;0
1975731;24503699;0;1;1
1976240;17201370;0;1;1
1976465;5143812;0;1;1
1979438;25195074;0;1;1
1984651;25481851;0;1;1
1998297;1811031;0;1;1
1999616;25184957;0;1;0
2008951;7997863;0;1;1
2012815;25251757;0;1;0
2013737;24068120;1;1;1
2013767;5910916;0;1;0
2018435;3814193;0;1;0
2020226;15707817;0;1;1
2021363;23620798;0;1;0
2028586;12263379;1;1;1
2033814;24112400;0;1;1
2036547;3172239;0;1;1
2036547;3544737;0;1;1
2046753;24098987;0;1;0
2052962;7259926;0;1;0
2052962;15630720;1;1;1
2053807;25236307;0;1;1
2060606;12006436;1;1;1
2063617;15254089;0;1;0
2064846;11630996;0;1;1
2075786;15351054;0;1;1
2075786;17534492;0;1;1
2077195;4965972;0;1;1
2080591;18937656;0;1;0
2084436;2457997;0;1;1
2084436;23307088;0;1;1
2091107;2581947;0;1;0
2095553;5340195;0;1;0
2096067;9335245;0;1;0
2105572;15155860;0;1;0
2108938;20905670;0;1;1
2116694;25221478;0;1;1
2118279;23787827;0;1;0
2118498;12288478;0;1;0
2119001;17624875;0;1;1
2120899;12656756;0;1;1
2120899;20827216;0;1;1
2126754;25217523;0;1;0
2127885;7202461;0;1;0
2128535;12572094;0;1;0
2129944;9850059;0;1;0
2130644;15923164;0;1;1
2139365;15314580;0;1;1
2140639;25311957;0;1;0
2147916;4112777;0;1;1
2150779;25233552;0;1;1
2152792;3816235;0;1;1
2155931;10183872;0;1;0
2158678;17010790;1;1;0
2163719;11963373;0;1;0
2167082;14665625;0;1;0
2173260;20056745;0;1;1
2174321;25301082;0;1;0
2178121;24999032;0;1;0
2180628;22587140;0;1;1
2189561;25365708;0;1;1
2195524;8555045;0;1;0
2196047;2702583;0;1;1
2197483;20053614;0;1;0
2204178;15312294;0;1;0
2204178;17559230;0;1;0
2207993;21781305;0;1;1
2209358;25384845;0;1;1
2214387;13451397;0;1;1
2215961;25160411;0;1;0
2222404;16335371;0;1;0
2228141;25401127;0;1;0
2236345;8073523;0;1;0
2236578;22131155;0;1;1
2236578;25257611;0;1;1
2237048;686159;0;1;0
2238311;10436234;0;1;1
2238527;8707213;0;1;1
2241822;25294013;0;1;0
2244680;18879119;0;1;0
2248010;15009113;0;1;1
2248010;24622038;0;1;1
2251918;14388403;0;1;1
2255658;16759828;0;1;0
2258459;4164000;1;1;1
2259511;21681768;0;1;0
2260692;8937365;0;1;1
2262425;20227559;0;1;1
2262431;14081825;0;1;1
2262431;18873199;0;1;1
2263599;24461493;0;1;1
2264382;14571522;0;1;1
2264993;23061320;0;1;0
2264993;25266816;0;1;1
2265804;5802005;1;1;1
2268046;1654862;0;1;1
2268226;8518782;0;1;1
2268511;3444266;0;1;0
2279111;1347950;0;1;0
2282245;18143788;0;1;1
2285652;16589172;0;1;1
2287516;26084266;0;1;1
2287943;12723073;0;1;0
2293622;8499544;0;1;1
2295777;14971213;0;1;0
2303376;21351470;0;1;1
2310534;25369956;0;1;1
2312027;1631180;0;1;1
2312990;25222270;0;1;1
2318456;4541031;0;1;1
2318456;11302042;0;1;1
2320024;6626197;0;1;0
2320763;25423359;0;1;1
2321500;12527196;0;1;1
2323651;25343233;0;1;1
2324467;25432077;0;1;0
2331846;13369633;0;1;1
2335130;3112089;0;1;0
2335130;6460201;0;1;0
2350011;25283643;0;1;0
2353537;24716601;0;1;1
2354353;12113299;0;1;1
2355449;17887334;0;1;0
2355721;22280085;0;1;0
2355920;13502545;0;1;0
2358285;306395;0;1;1
2359227;3022771;0;1;1
2362057;308387;0;1;1
2362341;15229870;0;1;1
2367229;22818450;0;1;1
2381302;12195933;1;1;1
2391030;25396752;0;1;0
2392467;25183223;0;1;0
2393108;22184006;0;1;0
2393842;17701697;0;1;0
2394053;4840589;0;1;1
2395978;12330740;0;1;0
2396353;2773661;0;1;0
2397367;20151645;0;1;0
2401371;129126;0;1;1
2405345;13762676;0;1;1
2427714;25235738;0;1;0
2432432;6742606;0;1;1
2432924;24519886;0;1;1
2432924;25370648;0;1;1
2437711;22994571;0;1;0
2443608;15782812;0;1;1
2444096;25379219;0;1;1
2446898;25306081;0;1;0
2448599;24734428;0;1;0
2449530;23645013;0;1;1
2449751;8478785;0;1;1
2449751;9215916;0;1;1
2449751;12596520;1;1;1
2457997;23307088;0;1;1
2458713;25297293;0;1;0
2462058;3536049;0;1;0
2463130;22605359;0;1;0
2465083;6589975;1;1;0
2470643;26069479;0;1;0
2471265;9391937;0;1;1
2473417;25204505;0;1;0
2480566;14176009;0;1;1
2481888;24233920;0;1;1
2483524;7925471;0;1;0
2506916;8472823;0;1;1
2508267;3284151;0;1;0
2509871;7422811;0;1;1
2527665;25246013;0;1;0
2529297;4564518;1;1;1
2534113;16940103;0;1;1
2540253;15356627;1;1;0
2547166;25273903;0;1;1
2555237;18336307;0;1;1
2561016;24316957;0;1;0
2561370;24859437;0;1;0
2566870;5966811;0;1;0
2568929;25201239;0;1;1
2576307;11020126;1;1;1
2576630;3112845;0;1;0
2576630;3921100;0;1;1
2584820;19153427;0;1;1
2590387;18070289;0;1;1
2591373;21920444;0;1;1
2596652;13054284;0;1;0
2601562;2200152;0;1;0
2607470;12567768;0;1;1
2618321;22503211;0;1;1
2620652;10188491;0;1;1
2628117;11097006;0;1;0
2629052;7002776;1;1;1
2630126;25276182;0;1;1
2635406;21277815;0;1;0
2637061;23992748;0;1;1
2637149;2259511;0;1;0
2637149;21681768;0;1;0
2638159;14822160;0;1;1
2647453;10698630;0;1;0
2648539;21702448;0;1;1
2650160;11591837;0;1;0
2650993;20331692;0;1;1
2652431;25225551;0;1;1
2652913;10123545;0;1;0
2655854;12808836;0;1;1
2662386;17621548;0;1;0
2673993;4018455;0;1;1
2675705;18829438;0;1;0
2680824;1735449;0;1;1
2689903;19112399;0;1;1
2690028;25426504;0;1;0
2693833;2575544;0;1;0
2694839;12851916;0;1;0
2696386;9916475;0;1;0
2697398;22807854;0;1;1
2698450;25308395;0;1;0
2702099;16206480;0;1;1
2704001;20394910;0;1;0
2704376;12564703;0;1;1
2704376;25420628;0;1;1
2704483;14306321;0;1;1
2704483;25221030;0;1;1
2706989;5835274;0;1;1
2712892;6232764;0;1;0
2722166;25370245;0;1;0
2730490;24023250;0;1;0
2731722;1798807;0;1;0
2742048;25483252;0;1;0
2743685;20782434;0;1;1
2747107;1814211;0;1;0
2748757;14985302;0;1;0
2751328;14909122;0;1;0
2753728;21404833;0;1;0
2753728;22924273;0;1;0
2768704;17823485;1;1;1
2770387;25298675;0;1;1
2774957;9684220;0;1;1
2775973;7148200;0;1;0
2776130;7824711;0;1;1
2780978;25290558;0;1;1
2783845;7506857;0;1;0
2783845;8452424;0;1;0
2790730;17155316;0;1;1
2792696;23651390;0;1;0
2792696;23951503;0;1;0
2797296;25294576;0;1;1
2801663;19779425;0;1;0
2801715;22738892;0;1;1
2802197;24363481;0;1;0
2806812;18798390;0;1;1
2807680;22239748;0;1;1
2818063;25288183;0;1;0
2820677;23321368;0;1;0
2822449;21909628;0;1;1
2826398;19880857;0;1;0
2832355;4126600;0;1;1
2834271;22414783;0;1;1
2838702;22729366;0;1;0
2853360;4495070;0;1;1
2856631;25229666;0;1;1
2860178;7241165;0;1;0
2865993;21732571;0;1;0
2865993;23721138;1;1;0
2866775;13195473;0;1;1
2869884;25180050;0;1;0
2872367;5751525;0;1;0
2876083;25200272;0;1;1
2878005;14196596;0;1;0
2878464;4156689;0;1;1
2882666;13793171;1;1;1
2884443;25158004;0;1;0
2886443;11920375;0;1;0
2892704;25598006;0;1;0
2897097;3533852;0;1;0
2897642;23176355;0;1;1
2908166;20298663;0;1;0
2909687;12856603;0;1;1
2914227;1221164;0;1;1
2915821;6605390;0;1;1
2917887;2086595;0;1;0
2917958;8319809;0;1;1
2919935;10584345;0;1;0
2921514;13087746;0;1;0
2922959;19360099;0;1;0
2943403;12948115;0;1;0
2950836;13763336;0;1;0
2957966;19064284;0;1;0
2964354;19215542;1;1;1
2971975;8111140;0;1;1
2972450;18992925;1;1;0
2974258;7212780;1;1;1
2974876;15128834;0;1;1
2975130;11521178;0;1;1
2975705;4725348;0;1;1
2976093;733483;0;1;1
2976565;20831984;0;1;1
2983388;13617875;0;1;1
2992027;17213276;0;1;1
2996250;13796314;0;1;0
3007445;15798303;0;1;0
3016148;19672355;0;1;1
3023335;25283810;0;1;1
3027744;1490497;0;1;0
3027744;10645744;0;1;1
3035532;19317118;1;1;0
3036475;25255873;0;1;1
3044880;8737508;0;1;1
3050544;7170572;0;1;1
3053985;3588219;1;1;1
3059412;5758236;0;1;1
3059648;25245213;0;1;1
3061905;6148183;0;1;1
3062471;7470779;0;1;0
3066514;22914136;0;1;1
3071012;25344403;0;1;1
3074423;21596779;0;1;0
3076452;5535574;0;1;0
3078391;25318365;0;1;0
3081573;6955685;0;1;1
3082935;9491180;0;1;1
3082935;19537098;1;1;1
3084071;125908;0;1;0
3084993;726357;0;1;1
3084993;25387872;0;1;1
3086988;1562514;0;1;1
3087092;2196047;0;1;1
3087092;2702583;0;1;1
3091043;1756346;0;1;1
3091043;6972013;0;1;1
3095363;15973342;0;1;1
3097918;25189288;0;1;1
3098565;4854076;0;1;1
3108673;13010730;0;1;1
3112089;6460201;0;1;0
3120562;25323928;0;1;1
3123286;14918506;0;1;1
3126662;1751464;1;1;1
3127779;21545156;1;1;1
3127798;23174697;0;1;1
3137337;25348580;0;1;1
3150296;15428477;0;1;0
3151986;3654754;0;1;1
3154707;125003;0;1;0
3158218;20690170;0;1;1
3165739;765318;0;1;1
3169353;25311795;0;1;1
3171070;25332853;0;1;0
3174151;22547547;0;1;1
3175128;25177225;0;1;1
3180381;5278451;0;1;1
3181872;14354914;0;1;1
3187507;11713434;0;1;0
3192013;2226779;0;1;1
3194358;21296284;0;1;0
3194362;14379250;0;1;1
3194690;18191688;0;1;0
3195949;950954;0;1;1
3207269;1551439;0;1;0
3209656;17469722;0;1;0
3209758;13904921;0;1;1
3210926;5702644;0;1;1
3212518;25322013;0;1;0
3225499;18676081;0;1;1
3225865;11819375;0;1;0
3228412;23153744;0;1;0
3233208;20554052;1;1;1
3241879;9795423;0;1;1
3243581;15958383;1;1;1
3245385;21834997;0;1;0
3251712;11151873;0;1;0
3251712;12614903;0;1;0
3254116;23740912;0;1;1
3254169;14780157;0;1;0
3256897;7427426;1;1;1
3258804;10042973;0;1;1
3262242;3147521;0;1;0
3263717;10879871;0;1;1
3264444;24246269;0;1;0
3266187;25276647;0;1;1
3269303;4378510;0;1;1
3270313;25185343;0;1;1
3271220;12158553;0;1;1
3277669;3426760;0;1;0
3284850;6120997;0;1;0
3289080;1368916;0;1;1
3290171;6390378;0;1;1
3290706;10565452;0;1;1
3300937;21305617;0;1;0
3301561;24197685;0;1;1
3306923;3168234;0;1;0
3309709;3027948;0;1;0
3310789;1666976;0;1;0
3310789;8645618;0;1;0
3311123;9563990;0;1;1
3319264;7900413;0;1;1
3319264;7975560;0;1;0
3319829;25450116;0;1;0
3322485;1564472;0;1;1
3322485;8701344;0;1;1
3322485;24297304;0;1;1
3328965;13732132;0;1;0
3340954;24171923;0;1;0
3341425;25387723;0;1;1
3344976;18820445;0;1;1
3345400;25317806;0;1;1
3346278;25393611;0;1;0
3346613;5915348;1;1;0
3349188;2994728;0;1;0
3351692;13920880;0;1;1
3353440;3248977;0;1;1
3356575;6343553;0;1;1
3357891;7386321;0;1;0
3364240;25382784;0;1;0
3370753;11297357;0;1;1
3370753;24707881;0;1;1
3370943;25370145;0;1;1
3372309;294243;0;1;1
3376650;24083592;0;1;1
3377239;25343919;0;1;1
3385307;8191295;1;1;1
3387051;18642091;1;1;1
3388421;9690724;0;1;0
3390224;852254;0;1;0
3390234;2957122;1;1;1
3390852;23453469;0;1;0
3391312;22076366;0;1;1
3393145;16042326;0;1;1
3402705;25447453;0;1;1
3402895;5616278;0;1;1
3411232;25234298;0;1;0
3414729;14310407;0;1;0
3420832;5490074;0;1;0
3421129;25267007;0;1;0
3425379;7061986;1;1;1
3427709;1372614;0;1;1
3434612;6936764;0;1;1
3437854;20866822;0;1;0
3440359;16787815;0;1;0
3444063;7812863;0;1;1
3444099;22512087;0;1;0
3447449;25384830;0;1;0
3447598;25315796;0;1;0
3449971;25325186;0;1;0
3455885;22667226;0;1;1
3456387;18591248;0;1;0
3458968;12948146;0;1;0
3464826;12679928;0;1;1
3468559;25437678;0;1;1
3470481;11502933;0;1;1
3471516;6940510;0;1;0
3472699;22818453;0;1;0
3473850;5960526;0;1;1
3475136;24055396;0;1;1
3476687;1542096;0;1;1
3487407;10726616;0;1;1
3490500;6520096;0;1;1
3491895;12872165;1;1;1
