mrun;rbd_admitido_geo_con_error;cod_curso_admitido_geo_con_error
4710012;10489;501000000131
4710878;3019;501000000133
4712398;1488;401000000133
4712936;3305;131000000133
4713359;5229;811000000133
4713441;14804;711000000131
4713577;2983;111000000133
4714134;1689;411000000133
4715034;24240;331000000133
4715172;399;131000000133
4715239;3460;431000000133
4715354;10089;111000000131
4715428;16587;131000000133
4715455;10717;131000000133
4716031;10083;501000000131
4716032;40399;501000000133
4718198;14879;811000000133
4718264;17824;501000000131
4719504;3387;131000000133
4720678;1689;711000000133
4720909;1550;501000000133
4720972;305;811000000133
4721180;40080;131000000133
4721528;8945;131000000113
4721748;14266;211000000131
4722013;7572;411000000133
4722333;14879;811000000133
4722468;4564;711000000131
4723153;5713;131000000131
4723713;26249;111000000133
4724246;4561;131000000131
4725092;14490;131000000133
4725348;10674;501000000133
4725559;2732;131000000133
4725811;10497;501000000133
4726078;9574;501000000132
4728034;124;131000000133
4728102;12810;111000000133
4728113;40343;511000000133
4728454;7331;131000000133
4729268;22210;711000000133
4729861;16434;361064008133
4730177;11931;131000000133
4730451;2938;131000000133
4731260;8485;711000000122
4731401;22608;611000000133
4731694;114;311000000133
4732083;626;211000000133
4732435;40403;611000000133
4732807;25766;501000000132
4733283;10315;131000000133
4733336;410;111000000131
4733413;9948;711000000131
4733917;14373;111000000131
4734034;7390;501000000133
4734192;4639;111000000132
4734471;9409;131000000111
4735307;2745;611000000133
4735615;131;131000000131
4736591;2465;711000000133
4736721;1262;151051005133
4736759;2553;411000000133
4737069;10202;501000000131
4737219;17850;331000000133
4737307;4560;131000000133
4737372;2066;511000000133
4737423;8427;131000000133
4737799;26532;711000000133
4737851;31421;501000000131
4738076; ; 
4738172;2498;111000000133
4738177;20567;411000000133
4738272;20090;211000000133
4739218;1743;501000000131
4739452;12594;111000000133
4739510;10970;231000000131
4739705;12686;811000000133
4739842;8490;111000000133
4740214;1474;401000000133
4740258;22612;401000000133
4741115;25043;111000000133
4741586;2553;501000000131
4741943;22114;131000000133
4742249;8003;811000000133
4742415;3110;131000000133
4742518;9788;501000000131
4743091;8412;111000000133
4743356;14608;811000000133
4743854;2714;111000000133
4744351;16695;501000000133
4744424;9618;111000000132
4745170;31421;501000000131
4745754;20440;131000000133
4745940;10338;501000000131
4746739;10873;711000000133
4747407;10893;211000000132
4747735;11949;501000000131
4748036;10729;111000000133
4748373;15622;111000000131
4748511;7331;131000000133
4748759;4843;501000000131
4748838;9110;501000000133
4749702;7743;441041005133
4750201;4531;231000000131
4750815;530;111000000133
4751182;40042;311000000133
4751316;4594;111000000131
4751674;5393;131000000133
4752061;31219;501000000233
4752394;2388;211000000133
4752724;17824;501000000131
4753130;10399;131000000131
4753384;20159;231000000133
4754656;10090;711000000133
4755096;11526;211000000133
4755935;11608;351058035133
4756076;8489;131000000113
4756098;9659;501000000132
4756167;16676;351052010133
4756311;4995;501000000133
4756359;4995;501000000133
4756599;2551;131000000131
4756640;8615;131000000113
4756948;2519;501000000133
4757093;6349;611000000133
4757781;1515;331000000133
4757855;8444;811000000133
4758340;9341;111000000131
4758348;988;131000000133
4758654;7328;131000000133
4758845;15809;111000000133
4758846;1610;111000000131
4759333;4049;131000000133
4759482;11708;611000000131
4759708;13637;111000000133
4759727;4700;131000000133
4759764;5465;811000000133
4760123;3539;811000000133
4760203;2462;511000000133
4760491;1757;111000000133
4760831;2207;111000000131
4761320;1863;811000000133
4761643;16704;811000000133
4761644;417;711000000133
4761689;9061;131000000133
4762338;16843;411000000133
4762444;25788;111000000131
4762601;14527;131000000131
4762622;40295;501000000131
4762632;31084;611000000131
4762967;10638;501000000131
4763959;9659;501000000131
4763988;2319;131000000133
4764229;7129;131000000133
4764268;7331;131000000133
4764535;8452;501000000131
4764650;616;411000000133
4764877;9328;501000000131
4765283;13163;401000000132
4765677;4667;231000000133
4765841;7628;131000000113
4767301;12518;501000000131
4767447;113;211000000133
4767467;9527;501000000131
4767680;14641;411000000133
4768328;12962;111000000131
4768484;8494;111000000133
4769114;12368;131000000133
4769157;10663;131000000133
4769690;7331;131000000133
4769815;13559;411000000133
4770099;1414;211000000133
4771323;8438;811000000133
4771849;625;211000000133
4771870;10500;401000000132
4771929;12617;411000000133
4772262;4162;231000000131
4772575;25961;501000000132
4773419;25921;501000000131
4773738;24431;111000000132
4774392;25171;131000000131
4774671;10260;501000000131
4775005;1318;501000000133
4775684;1724;311000000133
4776241;9909;131000000133
4777048;4564;111000000131
4777166;10711;131000000133
4777207;5580;711000000133
4777801;1909;501000000232
4778402;2105;351053014133
4778435;7006;811000000133
4778588;2997;511000000132
4778843;2694;811000000131
4778883;25960;131000000133
4779318;2948;311000000131
4779684;4565;231000000133
4779919;7192;111000000133
4780138;16564;111000000133
4780140;1048;131000000133
4781122;4312;401000000133
4781485;522;311000000113
4781608;24963;131000000133
4781649;3163;131000000133
4783478;17751;411000000133
4783511;16926;111000000131
4784011;2939;131000000133
4784215;8644;131000000131
4784268;8487;711000000112
4784309;24444;131000000131
4784409;12547;431000000133
4784591;3723;611000000133
4784818;4988;501000000131
4785169;8228;111000000133
4785273;1198;131000000133
4785285;5570;331000000133
4785308;4160;131000000133
4785342;11405;411000000133
4785393;11831;131000000133
4785685;25198;111000000132
4786189;9375;501000000331
4787171;1517;411000000133
4787244;4727;611000000131
4787332;22609;331000000133
4787694;8487;711000000112
4787754;9901;501000000131
4788391;517;711000000133
4788621;11333;511000000133
4789813;621;211000000133
4789939;1864;401000000131
4789982;10313;501000000131
4790083;12649;341041005133
4790282;24889;501000000132
4791150;2964;111000000132
4791294;16604;231000000133
4791623;7203;501000000133
4791872;7336;111000000133
4792233;1213;131000000133
4792521;4982;231000000132
4793800;4534;131000000131
4794648;17818;131000000133
4795951;721;501000000131
4796278;14879;131000000133
4796837;24444;131000000131
4796856;2553;111000000133
4797227;8498;111000000133
4797983;17817;511000000131
4798017;9006;501000000133
4798150;5828;401000000131
4798187;2958;401000000132
4798415;10536;711000000133
4799053;8547;711000000133
4799263;11265;501000000131
4800305;420;131000000133
4800765;2938;131000000133
4801090;7006;811000000133
4801259;4534;131000000131
4801360;17874;111000000133
4801533;6183;111000000133
4801594;26436;131000000133
4801982;22626;131000000133
4802023;14626;131000000132
4803410;6542;411000000132
4804155;1887;111000000133
4804350;20478;711000000133
4805116;1884;231000000133
4805440;4574;511000000113
4805679;25475;111000000133
4806293;9638;131000000133
4807334;17733;311000000131
4807538;2937;131000000133
4807728;297;501000000131
4807821;22418;111000000133
4808482;4714;611000000113
4808894;8505;131000000111
4809343;2174;501000000131
4809657;12579;411000000133
4809743;1036;411000000133
4810116;9928;111000000132
4810196;5441;511000000133
4811308;3672;501000000133
4811849;618;411000000133
4812003;1980;331000000133
4812403;16432;131000000133
4812809;9697;501000000131
4813374;4636;111000000131
4813419;11344;401000000233
4813440;2442;231000000113
4813512;16485;311000000132
4814093;16518;711000000131
4814250;7628;131000000113
4814726;9127;111000000133
4815620;10968;131000000133
4815701;7331;131000000133
4817169;7682;501000000131
4817230;521;211000000133
4818003;11242;211000000133
4818200;25157;501000000133
4818234;13134;111000000133
4818707;2065;811000000133
4818785;1653;231000000133
4818841;10764;111000000133
4818932;4533;131000000111
4818964;4719;511000000133
4819196;3619;501000000131
4819861;10506;131000000133
4819878;25071;111000000131
4820264;40080;131000000133
4820336;1930;411000000133
4820425;6896;231000000133
4821052;16749;211000000132
4821125;1458;501000000133
4821720;7325;231000000133
4821758;20175;711000000133
4822148;12716;361064008133
4822574;3670;511000000133
4823031;8643;131000000113
4823571;14737;501000000131
4823613;106;131000000133
4823677;1757;811000000133
4823696;10241;501000000131
4823971;9282;111000000131
4824502;2983;501000000131
4824565;11716;131000000133
4824943;2209;111000000133
4825489;22086;711000000133
4825876;639;111000000133
4825909;4709;131000000133
4825953;10649;711000000133
4826232;4984;711000000133
4826267;16797;311000000133
4826301;6633;311000000133
4826325;9332;501000000131
4826566;3166;211000000133
4827120;15676;411000000133
4827302;26157;111000000133
4827493;1167;131000000133
4828471;2286;611000000133
4828590;4726;211000000131
4829114;3483;411000000133
4829376;3642;231000000111
4830482;827;501000000133
4832023;630;611000000133
4832121;1909;401000000232
4832475;2019;111000000133
4832620;22436;131000000133
4832955;10085;111000000132
4833348;2164;211000000132
4833908;2047;501000000131
4834658;10404;111000000131
4835432;9012;111000000133
4835561;1684;111000000133
4835806;1397;111000000123
4835936;420;401000000133
4836082;16985;231000000133
4836402;2075;231000000133
4836546;24431;501000000132
4837145;9781;131000000233
4837302;26494;501000000132
4837500;16652;111000000133
4837626;5565;131000000133
4837878;9472;131000000133
4838268;1427;501000000133
4839228;24240;811000000133
4839267;17790;131000000133
4839548;2319;131000000133
4839960; ; 
4840100;4162;231000000231
4840589;6587;411000000133
4841792;9873;111000000131
4841931;3480;401000000133
4842510;4578;511000000133
4842538;10478;501000000132
4842584; ; 
4844283;1305;111000000133
4844383;3639;131000000133
4844743;25882;401000000132
4845103;10257;501000000131
4845238;5048;131000000133
4847702;768;461064001113
4847769;2411;231000000133
4847770;31005;231000000133
4847909;12579;111000000133
4848312;40080;131000000133
4848844;9172;131000000133
4849089;5342;401000000132
4850193;3662;611000000133
4850468;10278;111000000133
4850506;8616;131000000133
4851456;22436;711000000133
4851493;11931;711000000133
4851730;106;811000000133
4851903;6398;211000000133
4852427;2444;131000000133
4852746;24881;111000000132
4853004;419;311000000133
4853311;3298;331000000133
4853396;5879;711000000133
4854029;17635;341041005133
4854032;10649;501000000131
4854053;1263;231000000113
4854076;2999;501000000131
4854259;1483;811000000113
4854278;9490;111000000131
4854360;26403;111000000131
4854498;3656;231000000133
4854915;2835;131000000133
4855335;22480;511000000133
4855811;20424;111000000131
4856310; ; 
4857251;22160;331000000133
4857272;2946;111000000133
4857277;5654;401000000132
4857372;24438;401000000131
4857670;20008;111000000133
4857797;11548;111000000133
4858925;24766;111000000132
4859610;16652;131000000133
4860612;10619;501000000131
4861539;20226;501000000132
4861623;7632;511000000133
4862120;40298;611000000133
4862214;4616;111000000133
4863458;16443;341041005131
4863720;10091;131000000133
4863805;2134;131000000133
4864047;12062;351052010133
4864856;2937;131000000133
4864956;10413;111000000132
4865269;4269;811000000131
4865368;4574;111000000113
4865369;10324;111000000131
4865677;4733;131000000111
4866182;7131;511000000133
4866223;227;111000000133
4866984;4160;131000000133
4867022;7578;271072007133
4868935;2974;131000000133
4869237;16945;131000000133
4869327;1743;511000000132
4869459;2209;111000000133
4869827;12;611000000133
4869854;11199;511000000133
4870964;24878;131000000133
4871161;17751;501000000133
4871831;6163;231000000133
4872616;15646;611000000133
4872645;4562;711000000131
4872721;12655;211000000133
4873352;2938;131000000133
4874231;26084;131000000133
4874938;578;351053015133
4875517;1721;501000000133
4876098; ; 
4876546;8519;401000000131
4876547;11994;401000000131
4876650;40298;811000000133
4876690; ; 
4876691;5992;131000000133
4876949;3332;311000000133
4877321;10046;501000000132
4878028;10114;501000000132
4878211;7299;131000000133
4879272;8158;211000000133
4879299;9886;401000000133
4879381;25026;501000000132
4880326;7203;711000000133
4881355;4406;211000000131
4881822;26168;131000000133
4882757;254;231000000113
4882941;9205;501000000131
4883653;4990;111000000133
4884083;9873;111000000131
4884315;9579;131000000131
4885685;7299;611000000133
4885714;10257;501000000132
4886804;16541;231000000133
4887082;2945;401000000133
4887842;522;311000000113
4887885;6179;211000000133
4888874;10076;131000000133
4889008;10751;131000000133
4889074;4176;501000000111
4890196; ; 
4890459;4572;111000000133
4890787;2800;711000000133
4890941;2851;411000000133
4891616;9032;501000000131
4892437;2147;611000000133
4892660;14639;501000000131
4893278;24412;111000000133
4893936;1967;211000000132
4894278;1304;501000000131
4895962;14629;501000000132
4895981;40298;411000000133
4896415;26012;111000000133
4896598;7720;131000000133
4897250;24812;501000000122
4897372;9587;111000000133
4897374;20489;501000000131
4897375;9098;501000000133
4897950;26324;711000000133
4898893;17895;501000000131
4899565;5093;501000000131
4900331;10205;711000000133
4901374;3264;401000000133
4901585;19947;311000000133
4901743;6895;501000000133
4902040;2927;311000000133
4902088;12567;211000000233
4902252;20424;611000000133
4902409;5578;211000000132
4902557;12747;501000000131
4903650;109;611000000133
4904330;8430;131000000133
4904474;14599;501000000232
4905239;8452;211000000131
4905575;22339;211000000131
4905760;3723;501000000133
4906164;3672;211000000133
4906402;20215;311000000133
4906872;40296;111000000133
4907114;10638;131000000133
4908341;18158;501000000131
4908388;5130;511000000133
4908787;9490;111000000131
4909739;16685;411000000133
4909838;7338;211000000131
4910320;1246;711000000133
4910824;18012;211000000133
4912305;9011;111000000133
4912610;7637;111000000133
4913786;1554;411000000133
4914177;13383;611000000133
4914858;2750;411000000133
4915470;9175;501000000131
4915550;26130;111000000132
4915643;6829;401000000122
4916108;15676;131000000133
4916176;1517;501000000131
4916382;403;111000000131
4916450;1292;811000000233
4916877;3642;131000000111
4916964;4454;511000000133
4917010;2124;211000000131
4917313;8601;131000000131
4917314;968;131000000133
4917487;12935;311000000133
4917850;11870;501000000132
4918329;10151;501000000131
4918635;2019;111000000133
4919206;9087;131000000133
4920356;429;431000000133
4920895;4162;341041005131
4921574;4667;611000000133
4921779;2425;511000000133
4922060;5827;501000000131
4922291;13185;131000000133
4922455;5019;211000000132
4923839;22175;411000000133
4923931;12602;311000000133
4924137;12573;331000000131
4924219;17772;131000000133
4924481;2532;511000000133
4924692;2139;511000000133
4925478;17793;111000000133
4925578;2938;131000000133
4926157;40298;111000000132
4926394;1583;511000000131
4926616;2938;131000000133
4927906;10226;711000000133
4928042;1743;501000000131
4928070;10564;111000000112
4928199;7627;131000000123
4929049;12747;511000000133
4930337;22494;381081003133
4933262;1720;111000000133
4933414;10266;501000000133
4933511;12113;501000000131
4933740;1967;501000000132
4935280;4635;811000000131
4936300;1515;431000000133
4936675;5315;131000000133
4937320;16844;131000000133
4937430;27;511000000133
4937799;2250;611000000133
4938323;15840;231000000133
4938531;1664;131000000133
4939170;1742;811000000131
4939351;27;611000000133
4940175;522;311000000113
4940302;9177;131000000131
4940718;40043;111000000132
4942859;9363;501000000131
4943230;14879;351051006133
4943345;12855;131000000133
4943851;12023;311000000131
4944103;5150;231000000133
4944278;706;211000000133
4944319;16749;311000000133
4944322;12504;331000000131
4944612;131;311000000131
4944771;20424;501000000131
4945346;525;511000000133
4945821;218;131000000133
4945894;9013;111000000133
4945956;324;611000000133
4946566;2532;711000000133
4946796;3663;111000000133
4946829;40073;111000000133
4946974;8491;131000000122
4947636;9878;501000000133
4948168;8800;711000000133
4949180;2136;511000000133
4949535;2329;711000000133
4949695;10450;131000000133
4949953;2840;311000000133
4950107;11343;711000000131
4950406;12602;211000000133
4951587;8435;111000000133
4952101;3059;431000000133
4952348;1765;401000000132
4952613;10405;131000000133
4953342;9741;111000000133
4955386;5662;131000000132
4955978;11265;131000000133
4956685;16843;811000000133
4956723;7240;131000000133
4957099;25450;131000000133
4957455;522;111000000113
4957473;6876;711000000133
4958141;10749;131000000133
4959101;9072;131000000133
4959456;621;111000000133
4959742;4564;501000000132
4961039;11942;501000000131
4961783;10561;501000000133
4961946;3296;231000000133
4962256;9911;401000000132
4962345;4869;511000000133
4962847;25790;131000000132
4962944;9937;711000000113
4963221;4665;611000000131
4963725;2330;411000000133
4964592;25790;111000000132
4964766;9533;501000000132
4965010;14515;111000000132
4965528;7685;211000000133
4965593;1385;111000000133
4965646;11217;131000000131
4965690;9982;131000000131
4965972;4737;111000000132
4966760;10010;501000000131
4966922;10725;131000000133
4967037;12962;111000000131
4967467;14375;111000000131
4968479;1421;231000000131
4968585;13154;211000000131
4969311;2041;811000000113
4969529;10854;501000000131
4970025;9758;501000000132
4971088;1213;311000000233
4971698;26324;501000000131
4972775;31506;501000000131
4973741;12175;111000000132
4974046;6336;111000000131
4974416;226;311000000133
4974813;4982;711000000131
4975165;5957;611000000133
4975976;1765;401000000132
4976021;11949;501000000131
4976154;4724;111000000112
4976345;2422;131000000133
4976686;8815;131000000233
4976723;13558;711000000133
4977167;1275;501000000131
4977359;10462;111000000133
4977361;15676;131000000133
4977633;5220;401000000133
4978316;22464;341041005133
4978488;17814;311000000133
4979637;4715;131000000133
4979939;1368;111000000113
4980142; ; 
4980490;4719;111000000133
4980574;618;111000000133
4980593;2109;231000000113
4980786;3840;611000000133
4981252;16715;811000000133
4981381;22738;111000000133
4982649;26108;501000000131
4983782;6886;411000000133
4984579;8498;131000000133
4985447;2379;111000000131
4985499;25324;111000000133
4985937;2125;501000000131
4986097;522;501000000113
4987985;2553;511000000133
4988442;229;211000000133
4988849;13559;411000000133
4988895;16673;511000000133
4989174;10968;131000000133
4989301;2409;311000000133
4989609;5570;331000000133
4989637;3305;131000000133
4989809;18065;211000000133
4990074;6072;511000000133
4990396;4982;131000000132
4990490;4181;811000000133
4990544;22626;351058035133
4991003;14359;331000000233
4991089;52;211000000133
4991210;9551;711000000132
4991505;20290;211000000133
4992359;11687;501000000133
4994085;9407;131000000133
4994193;10729;501000000131
4995059;31193;111000000132
4995934;2744;211000000131
4996069;1119;231000000113
4996186;7572;231000000133
4996227;22597;131000000133
4996870;9866;131000000131
4996970;5406;511000000133
4997247; ; 
4998149;5218;711000000133
4999580; ; 
4999951;6766;111000000133
5000897;6930;211000000133
5001213;8434;111000000133
5001330;10352;501000000132
5001632;2490;211000000133
5001769;1384;501000000131
5001861;7340;211000000133
5002098;9363;501000000131
5002978;17635;311000000133
5003132;10187;131000000113
5003175;20129;131000000133
5003377;9863;131000000133
5003804;9162;501000000131
5004206;20426;711000000133
5005105;1125;111000000133
5005574;9011;501000000133
5005827;1262;151051005133
5005832;1582;811000000133
5005982;9110;501000000133
5006565;534;611000000133
5006751;9727;501000000131
5007193;10738;401000000131
5007961;1603;311000000132
5008011;22634;711000000133
5008342;2167;331000000133
5008708;12810;211000000133
5009115;26209;711000000133
5011047;10248;131000000131
5011122;12659;111000000133
5011881;2732;231000000133
5012605;15676;811000000133
5013064;2162;501000000131
5013214;12655;711000000133
5013729;2091;401000000133
5013987;17737;411000000133
5014285;379;231000000133
5014598;5566;131000000133
5015444;25331;401000000232
5015624;40331;711000000133
5015805;9803;111000000132
5015908;218;131000000133
5016619; ; 
5016917;3796;231000000133
5017051;9674;501000000132
5017709;10568;711000000133
5017736;9786;111000000133
5018135;12118;501000000131
5018190;25523;131000000133
5018304;1464;331000000133
5018695;22509;611000000133
5018716;9903;131000000133
5018998;5663;351052010133
5019991;6070;131000000133
5020488;7696;711000000131
5020794;25050;501000000131
5021676;22428;111000000133
5021677;15643;111000000131
5021831;368;811000000133
5022859;2736;511000000131
5023257;7956;131000000133
5023627;12610;131000000133
5024306;682;611000000133
5025205;3479;131000000133
5026020;107;331000000133
5026836;1419;211000000133
5027027;1684;111000000133
5027165;1755;231000000133
5027792;25737;131000000133
5027868;3663;211000000133
5028487;18080;131000000133
5029416;16756;111000000133
5029717;12716;131000000133
5030622;31203;811000000133
5030919;4443;611000000133
5031179;31087;111000000131
5031367;7331;131000000133
5031637;3663;501000000133
5031902;6916;311000000133
5032200;9909;131000000133
5032247;11818;131000000133
5032416;4983;131000000133
5032538;2283;131000000133
5033058;10968;131000000133
5033250;9502;501000000131
5033742;14593;511000000133
5034014;2115;401000000131
5034032;4982;131000000132
5034051;6072;501000000133
5034070;4644;231000000133
5034155;1263;131000000113
5034525;614;111000000133
5034629;10399;131000000131
5035071;1370;111000000133
5035281;1442;211000000133
5035491;9061;131000000133
5035658;40288;401000000132
5035685;25950;131000000133
5035727;3248;131000000133
5035852;15770;811000000133
5036301;10586;501000000131
5037137;9784;131000000131
5037780;10326;711000000133
5038864;530;111000000133
5039580;16443;131000000132
5041606;3371;111000000133
5042379;13562;611000000133
5042660;5655;231000000132
5042832;9579;131000000131
5043606;12547;211000000133
5044275;7331;131000000133
5044447;6759;501000000133
5044835;40457;131000000133
5044841;14913;111000000131
5045163;1923;811000000131
5045603;4201;111000000133
5045686;1599;511000000131
5045691;3538;311000000133
5046492;14552;411000000133
5047006;2942;111000000132
5048476;22566;311000000133
5050054;9098;501000000133
5050466;1271;611000000133
5051165;10528;711000000133
5051215;12027;811000000133
5051305;26324;111000000131
5051379;2065;501000000133
5051768;22565;311000000133
5052520;24329;811000000123
5052797;15793;811000000133
5053134;8644;131000000131
5053438;17734;111000000132
5054014;448;131000000133
5054490;10264;501000000133
5055051;1685;211000000133
5055634;26219;131000000133
5055681;8;131000000133
5055881;2301;111000000131
5055983;9281;131000000133
5056212;227;111000000133
5056500;15676;131000000133
5056545;7628;131000000113
5056971;1579;611000000132
5057463;1503;131000000133
5057547;193;311000000131
5057665;9205;501000000132
5057666;25808;501000000132
5058177;9472;131000000133
5058577;7628;231000000113
5059298;10403;501000000133
5059347;22544;131000000133
5059795;521;231000000133
5060358;2013;131000000133
5060542;220;351054019133
5060591;10399;131000000131
5062021;12810;111000000133
5062162;2948;611000000131
5062284;10638;501000000131
5062919;9205;501000000132
5063701;1549;501000000131
5063786;227;111000000133
5064116;10252;131000000133
5065444;22419;711000000133
5066674;14365;231000000131
5066731;2843;111000000133
5067384;3003;131000000131
5067700;14922;131000000133
5068760;1689;611000000133
5068835;1384;111000000133
5068882;8615;111000000111
5068932;6933;501000000133
5069378;3249;811000000133
5070866;1970;411000000133
5070964;799;211000000133
5071473;5829;811000000133
5071667;16564;411000000133
5071887;6929;131000000133
5071969;13420;341041005131
5072255;106;131000000133
5072401;1445;401000000132
5072420;31194;131000000133
5072528;7634;501000000133
5072795;13560;111000000133
5073471;31388;131000000133
5074084;14400;131000000133
5074798;9146;711000000113
5074827;6072;411000000133
5075204;1520;231000000133
5075768;2116;111000000131
5076155;22554;401000000133
5076306;13168;131000000133
5076340;25475;131000000133
5077155;9906;131000000133
5077162;12747;711000000133
5077193;530;231000000133
5077198;22561;611000000133
5077266;6305;211000000133
5077886;10090;501000000131
5078370;16642;131000000133
5078864;2220;401000000133
5079244;14316;411000000133
5079580;9906;131000000133
5079973;521;131000000133
5080433;18172;501000000131
5080657;40371;211000000133
5080702;10799;711000000133
5081312;4140;311000000333
5081581;24828;711000000133
5082065;4758;211000000133
5082090;1036;401000000133
5083335;20164;131000000133
5083346;16564;501000000131
5083365;2250;411000000133
5083526;16434;131000000133
5085780;9405;131000000133
5085993;1987;511000000131
5086051;20016;331000000133
5086250;8616;711000000133
5086420;8391;711000000133
5086787;14879;111000000133
5087585;2429;511000000133
5087638;16443;131000000131
5088250;25599;501000000131
5088283;10675;111000000133
5088438;711;111000000133
5088674;26257;401000000132
5088814;3538;231000000133
5089233;25160;131000000131
5089529;20167;231000000133
5089717;11591;811000000133
5090063;1368;811000000113
5091000;5652;231000000113
5091246;1917;811000000131
5091397;22535;401000000133
5091719;5104;331000000131
5091827;4746;211000000133
5092030;6465;131000000133
5092826;4531;501000000131
5092833;15676;411000000133
5092905;10267;501000000131
5093447;31012;111000000133
5093893;8483;111000000133
5094012;4594;501000000132
5094099;8309;131000000133
5094164;297;501000000131
5094220;26;111000000133
5094630;2694;401000000132
5094643;2339;311000000133
5094666;11994;401000000131
5095054;10556;111000000131
5095061;15676;501000000133
5095347;16443;131000000131
5095419;13342;311000000132
5095583;1515;231000000133
5095887;1515;231000000133
5095920;12878;111000000132
5096142;6397;131000000133
5096180;6397;131000000133
5097469;13177;501000000133
5097825;232;111000000133
5098642;2285;131000000133
5099027;25523;711000000133
5099507;18247;211000000132
5099684;17750;811000000123
5100216;4992;511000000133
5100762;11931;501000000132
5100765;523;401000000133
5100879;6112;711000000133
5101184;24800;501000000131
5101242;9065;131000000131
5101243;1672;711000000133
5101838;11741;401000000132
5102269;4925;231000000133
5102313;15809;211000000133
5102382;14870;401000000133
5103524;4805;131000000133
5103525;486;131000000133
5103979;2164;401000000131
5103980;12542;401000000133
5104635;1664;231000000133
5104934;9881;711000000133
5105567;9722;131000000133
5105701;10667;131000000133
5105970;1119;111000000113
5106341;405;111000000133
5106541;6542;811000000131
5107926;14387;131000000233
5108333;22356;111000000133
5108365;10497;711000000113
5108451;2092;501000000133
5108846;26436;111000000133
5108913;24206;211000000231
5109034;2050;231000000131
5109258;1689;111000000133
5109301;10506;501000000132
5109353;16415;331000000233
5110677;10279;111000000133
5111388;9810;131000000133
5111512;25458;131000000132
5111680;5021;811000000133
5111968;24224;111000000133
5112738;12658;811000000133
5112783;418;711000000133
5112824;1471;811000000133
5112994;3013;431000000131
5113122;4334;111000000133
5113326;14533;501000000131
5113580;12855;131000000133
5113799;12504;331000000131
5114262;3719;131000000133
5114360;1739;131000000123
5114479;8336;311000000133
5114839;25543;111000000131
5115484; ; 
5116518;406;401000000131
5116623;6929;131000000133
5116700;4176;611000000111
5117139;4051;401000000132
5117150;1468;611000000133
5117296;8485;711000000122
5117435;2329;331000000133
5117468;1594;501000000131
5117469;8726;501000000132
5117738;10628;111000000133
5117995;10397;131000000133
5118433;6135;311000000133
5119039;13576;361064001133
5119124;13314;331000000133
5119568;2701;131000000131
5120227;4553;131000000112
5121037;12977;431000000133
5121303;12720;111000000133
5121556;125;611000000133
5121906;2044;131000000133
5121962;8700;501000000132
5122059;16556;511000000133
5122694;4712;511000000133
5124469;22366;111000000133
5124652;5652;331000000113
5124666;6085;461061003133
5124667;24426;111000000133
5125802;10219;401000000132
5126203;5372;501000000133
5126765;9063;151052009133
5127515;40177;511000000131
5128758;8485;711000000122
5128845; ; 
5128961;269;211000000133
5129714; ; 
5129993;3478;231000000133
5130148;5202;401000000133
5130283;5566;131000000133
5130542;2835;131000000133
5130544;522;611000000113
5130575;4588;611000000131
5130646;1339;111000000133
5130671;2444;131000000133
5130807;7131;501000000133
5131230;7941;331000000133
5131549;25921;131000000133
5131801;17915;411000000133
5132283;2980;501000000133
5132838;12605;431000000133
5133030;8726;111000000132
5133454;535;111000000133
5133599;31300;501000000131
5133967;4181;811000000133
5134537;2682;711000000133
5134847;2052;511000000131
5135178;7625;131000000133
5135676;22688;501000000133
5135949;3479;131000000133
5136322;8494;111000000133
5137054;26403;111000000131
5137143;2164;331000000133
5138058;10199;111000000131
5138778;40073;111000000133
5138841; ; 
5138884;10377;131000000131
5141097;11718;501000000132
5141763;40399;711000000133
5142259;1263;131000000113
5143020;10200;501000000111
5143481;4988;611000000131
5143598;4810;501000000131
5143812;8108;611000000133
5144197;6755;131000000133
5144394;5220;501000000133
5146110;10041;711000000133
5146127;16970;111000000133
5146485;2283;131000000133
5146644;15731;211000000133
5147483;4648;501000000131
5147947;114;111000000133
5148037;10202;501000000131
5148057;12767;711000000131
5148206;11;511000000133
5148630;31084;611000000131
5149104;25304;131000000133
5149424;12632;611000000131
5149895;10225;111000000131
5150597;1395;811000000133
5150795;14913;111000000131
5150916;2022;401000000133
5151573;26436;111000000133
5151998;9165;401000000132
5152026;4387;501000000133
5152278;1971;811000000133
5152292;9811;111000000132
5152358;20508;211000000133
5152396;5716;211000000132
5152902;17648;501000000131
5152953;2741;811000000123
5153234;15739;211000000133
5153345;5716;211000000132
5153824;9288;501000000131
5154196;6112;331000000133
5154803;7743;441041005133
5155420;5654;411000000133
5155454;1619;501000000131
5155621;10162;111000000132
5155959;40298;501000000132
5156058;2102;341041005113
5156426;1268;501000000132
5156508;25225;111000000131
5156798;1971;111000000131
5157591;534;111000000133
5157688;1858;451053015133
5158130;4838;111000000131
5158255;10077;131000000133
5158763;14720;711000000133
5159109;10470;501000000133
5159200;310;611000000133
5159615;7006;231000000133
5160175;10123;111000000133
5160749;17657;111000000131
5160764;7334;111000000132
5161041;10408;131000000133
5161441;24431;501000000132
5161610;8724;131000000131
5162739;15676;131000000133
5162740;9816;111000000133
5162980;7505;331000000133
5163340;10663;131000000133
5163560;7637;611000000133
5164051;4898;501000000133
5164428;9208;401000000131
5165168;14359;331000000233
5165382;6254;111000000133
5165436;4832;501000000133
5165644;14396;501000000131
