mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
848477;24634781;0;1;0
850018;13038678;0;1;1
850018;25290090;0;1;1
851372;3131660;0;1;0
851372;17682120;0;1;0
854355;25169014;0;1;0
855404;25679929;0;1;1
856632;26003546;0;1;0
858186;18228454;0;1;0
865806;25320155;0;1;1
865806;25876584;0;1;0
867111;12161805;0;1;0
867111;17846767;0;1;0
867269;3767969;0;1;1
869723;19768098;0;1;1
877328;1993582;0;1;1
877654;26616173;0;1;0
877974;10603868;0;1;0
878619;26618444;0;1;0
889062;17621426;0;1;0
889062;24751658;0;1;1
893518;18144749;0;1;1
893770;16696476;1;1;1
896159;23340393;0;1;1
896159;25883301;0;1;1
899794;2009819;0;1;1
900032;25247576;0;1;1
908186;9978099;0;1;1
911075;25882820;0;1;0
914975;25528185;0;1;0
916621;25858186;0;1;1
916959;5962191;0;1;0
917281;15336110;1;1;1
918456;25290566;0;1;0
920261;896391;0;1;1
923073;26607282;0;1;0
923363;358695;0;1;1
923814;24823753;0;1;1
929615;25728970;0;1;1
931830;10013434;0;1;1
933655;26344990;0;1;0
936683;17950438;0;1;0
936683;25324726;0;1;0
939944;13926278;0;1;1
943449;19666309;0;1;1
944046;18330351;0;1;1
946189;25650358;0;1;1
952080;18647653;0;1;0
952989;25172960;0;1;0
957230;1683438;0;1;1
959946;24931400;0;1;0
960613;26286986;0;1;0
961225;4346354;0;1;0
961225;13104500;0;1;0
961622;25677097;0;1;0
963493;6832376;0;1;1
970168;10041247;0;1;1
970168;21550117;0;1;0
971980;2063182;0;1;0
973127;12629028;0;1;0
973706;4543834;0;1;1
975724;26209685;0;1;0
976270;25729247;0;1;0
980892;16435383;0;1;1
980892;26571384;0;1;0
982914;26107585;0;1;0
985749;25173976;0;1;1
988444;11073555;0;1;1
991676;25292617;0;1;1
993135;20175710;0;1;0
995953;25723577;0;1;1
997535;19665063;0;1;1
998071;26613977;0;1;0
1001322;25253015;0;1;1
1002008;23470222;0;1;0
1005795;1476017;0;1;0
1006843;2751328;0;1;1
1006843;14909122;0;1;1
1009434;1075598;0;1;1
1010486;10688780;0;1;1
1016716;9562098;1;1;1
1016849;14276302;0;1;1
1016943;23179980;0;1;0
1033172;10871394;0;1;1
1037055;16162878;0;1;1
1040916;25309998;0;1;0
1049036;14409457;0;1;1
1051165;7337947;0;1;0
1052144;10295834;0;1;1
1053364;9749482;0;1;0
1053853;6239777;0;1;1
1062576;25273889;0;1;1
1066257;8034977;0;1;1
1066257;10980695;0;1;1
1067349;26608200;0;1;1
1067756;8458937;0;1;0
1068165;25229189;0;1;0
1070972;16763248;0;1;1
1075997;25304306;0;1;1
1080792;11599013;0;1;1
1083627;25300698;0;1;1
1087491;26148189;0;1;1
1087492;4927859;1;1;1
1088259;26540611;0;1;1
1090835;26022783;0;1;1
1091382;3934226;0;1;1
1091382;25882217;0;1;0
1098257;11440162;0;1;0
1099953;23578175;0;1;1
1104910;8031038;0;1;0
1110901;25836129;0;1;1
1116903;18090107;0;1;1
1117980;3058590;0;1;0
1119161;1344479;0;1;0
1120083;25392308;0;1;1
1122556;26226578;0;1;1
1125293;22795456;0;1;0
1129541;2308153;0;1;1
1130884;17702569;0;1;1
1132851;25430155;0;1;1
1140143;26350482;0;1;1
1141498;21284056;0;1;1
1144143;26566853;0;1;0
1146811;23949595;0;1;1
1147404;25332444;0;1;1
1157373;10816502;0;1;0
1165043;24354941;0;1;0
1172709;254553;0;1;1
1172709;5343135;0;1;1
1172709;10029691;0;1;1
1177439;8182232;0;1;0
1178701;10880867;0;1;0
1178701;24563080;0;1;0
1185852;26359891;0;1;1
1192306;25914216;0;1;1
1193807;26345184;0;1;1
1199409;16005227;0;1;0
1200166;1758326;0;1;0
1200166;24723157;0;1;0
1200773;3477923;0;1;1
1203245;25666798;0;1;1
1204353;17343490;0;1;1
1206336;7260368;0;1;0
1216073;25830364;0;1;1
1220453;26273937;0;1;0
1222458;14664971;0;1;0
1222804;25282177;0;1;1
1224196;13270273;0;1;0
1225990;26544544;0;1;0
1226463;25678303;0;1;1
1228333;14155719;0;1;1
1231153;5008350;0;1;1
1232240;5631233;0;1;0
1233970;7488101;0;1;0
1234006;11092189;0;1;0
1234824;10578305;0;1;1
1237411;25299112;0;1;0
1239240;4493810;0;1;0
1239240;19813135;0;1;0
1242936;26327221;0;1;1
1248075;16475476;0;1;1
1248075;25998347;0;1;1
1250219;25957847;0;1;1
1251113;13425577;0;1;1
1252646;24401408;0;1;1
1254729;5987391;0;1;0
1258052;25566530;0;1;1
1259221;25372242;0;1;0
1260284;11316430;0;1;1
1260913;26296298;0;1;1
1264281;9603756;0;1;0
1265979;2216872;0;1;1
1265979;18319906;0;1;0
1271314;16873911;0;1;1
1274554;5746204;0;1;0
1274554;10774177;0;1;0
1274554;25841668;0;1;0
1275441;3502769;0;1;1
1282316;25671580;0;1;1
1292105;26149677;0;1;1
1292838;25989531;0;1;1
1301664;21675918;0;1;1
1303838;2473353;1;1;1
1305077;20391491;0;1;1
1306800;3947395;0;1;1
1308233;17728760;0;1;1
1309266;17743746;0;1;0
1310163;16270777;0;1;1
1310163;26610618;0;1;1
1313430;25547034;0;1;0
1315739;8593933;0;1;0
1315739;25563245;0;1;0
1316541;19139005;0;1;1
