mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
37102;7087021;0;1;0
37602;4994120;0;1;1
37603;21169946;1;1;1
37768;25663678;0;1;0
38303;9793538;1;1;0
38304;20860321;0;1;0
39838;3171733;0;1;0
40876;26065460;0;1;1
41061;16434853;0;1;1
41280;26030554;0;1;0
41331;15509018;0;1;1
41523;13221754;0;1;0
42708;26564340;0;1;0
44404;25691594;0;1;0
44515;11442115;0;1;1
44515;25287508;0;1;1
44733;6874259;0;1;0
44750;25426847;0;1;0
45353;25901018;0;1;1
45477;25433161;0;1;1
45518;25175382;0;1;0
45729;25725317;0;1;1
46078;25275981;0;1;0
46601;25952822;0;1;0
46745;23826767;0;1;1
46746;4794377;0;1;0
46794;1115084;1;1;1
48731;25317437;0;1;0
49508;8683586;0;1;1
50031;1077556;0;1;1
51609;12605671;0;1;0
52170;20160930;0;1;1
52184;4758003;1;1;1
52184;26388600;0;1;0
52859;5169088;0;1;1
52931;17597476;0;1;1
52931;25730874;0;1;1
53781;25274488;0;1;0
53908;25893551;0;1;1
54893;4360355;0;1;1
54984;26340296;0;1;0
55094;26243101;0;1;1
55678;26576380;0;1;0
56963;9419722;0;1;1
56963;17377265;0;1;1
57852;24023766;0;1;1
58372;25881364;0;1;1
58486;11880351;0;1;0
59063;11221457;0;1;0
59063;26551867;0;1;0
60543;25832314;0;1;0
60756;19442163;0;1;1
60830;25442546;0;1;1
61401;19102752;0;1;1
62243;26438349;0;1;0
62272;25224832;0;1;1
62419;26567336;0;1;0
62462;25441887;0;1;1
62622;13069213;0;1;1
62622;26563689;0;1;0
62635;5520816;0;1;1
62635;14222474;0;1;1
62965;26347580;0;1;1
63388;2943880;0;1;1
63388;25266317;0;1;1
63534;6676990;0;1;0
63534;26574564;0;1;0
63668;25548483;0;1;1
63786;25960494;0;1;0
63984;8137015;0;1;1
64025;9272779;0;1;1
65294;26384043;0;1;0
65490;10855228;0;1;0
66321;2056878;0;1;1
67344;26544589;0;1;1
67657;25688670;0;1;1
67657;25692564;0;1;1
68710;25301044;0;1;1
69515;25720674;0;1;0
69544;3538583;0;1;1
69627;10178575;0;1;0
69628;17834861;0;1;1
69672;26568396;0;1;1
69679;18328822;0;1;1
70156;25899792;0;1;1
70412;25919914;0;1;0
70768;26047811;0;1;0
70866;26556063;0;1;1
71020;1553075;0;1;0
71020;13312054;0;1;0
71020;26281641;0;1;0
71112;26114695;0;1;1
71348;23264118;0;1;0
71832;22792174;0;1;1
71832;25396667;0;1;1
72796;25278705;0;1;1
73084;10365514;0;1;0
73437;25855302;0;1;0
74079;15939272;0;1;1
75030;7348006;0;1;1
76443;26120408;0;1;1
76541;26579603;0;1;0
76638;26585549;0;1;1
77165;1116856;1;1;1
77193;25543409;0;1;0
78125;21408603;0;1;0
78125;26117459;0;1;0
78387;2728252;0;1;0
78746;25655711;0;1;0
78911;25208241;0;1;1
79733;4783485;0;1;1
80643;2364515;0;1;0
80643;25397223;0;1;0
80647;3208874;0;1;1
80999;26570115;0;1;1
81413;19245981;0;1;0
82677;25414789;0;1;1
83691;25166668;0;1;1
84277;25212911;0;1;1
84714;26060918;0;1;0
84849;7062968;0;1;1
85113;12617920;0;1;1
86106;26360360;0;1;0
86158;25379517;0;1;0
86459;14607814;0;1;1
86459;26044670;0;1;1
87209;24850920;0;1;0
87580;4765786;0;1;1
87659;25697428;0;1;1
87922;7789684;0;1;0
87953;25243163;0;1;0
87953;25665306;0;1;1
88025;8633918;1;1;1
88339;21207901;0;1;0
88339;25190516;0;1;0
88568;26558772;0;1;0
89481;25698979;0;1;1
89621;15622814;0;1;1
89812;25724670;0;1;1
90337;12992285;0;1;0
90337;25886291;0;1;0
90337;26108068;0;1;0
91337;25683383;0;1;1
91525;1461879;0;1;0
91525;26022419;0;1;0
92864;25190395;0;1;1
93174;22472191;0;1;1
94056;25586097;0;1;0
94346;26206655;0;1;0
94349;25825835;0;1;1
95211;25660530;0;1;0
95587;25367613;0;1;1
95716;19547436;0;1;0
96511;4811585;0;1;1
96511;25353040;0;1;1
97173;26293735;0;1;0
97689;802191;0;1;1
98087;25542387;0;1;0
98429;1022512;0;1;1
98463;25232982;0;1;1
98500;15880521;0;1;1
98877;6304894;0;1;1
99077;25905230;0;1;1
99321;15788596;0;1;1
99401;25772992;0;1;0
99634;26224579;0;1;1
99993;25482357;0;1;1
100145;1570998;0;1;0
100180;8412167;0;1;1
100549;3536248;0;1;1
100877;26176480;0;1;1
101406;26554094;0;1;0
101421;26225954;0;1;0
102015;17178187;0;1;1
102316;26212397;0;1;0
103307;16582211;0;1;1
103307;22199324;0;1;1
103422;8269671;0;1;1
103877;24352100;0;1;0
104246;25325074;0;1;0
105356;20295972;0;1;1
105401;25338113;0;1;0
106359;25896092;0;1;1
106817;25853219;0;1;1
108604;19144727;0;1;0
108604;25235215;0;1;1
109232;25662850;0;1;1
109502;10721617;0;1;0
109927;7352774;0;1;1
110144;4513730;0;1;0
110293;25655490;0;1;0
110465;25212426;0;1;0
111042;6839699;0;1;1
111042;19115491;0;1;1
111575;25949539;0;1;0
113343;19587481;0;1;0
113343;25281612;0;1;1
113848;3931324;0;1;0
114687;25421470;0;1;1
114738;11763590;1;1;1
114738;23048652;0;1;0
115204;26553497;0;1;1
115949;26568259;0;1;1
115977;18956111;0;1;0
116440;26574857;0;1;1
116509;16143926;0;1;1
116898;25994095;0;1;1
117292;19781906;0;1;1
117990;26055820;0;1;1
118015;25587568;0;1;0
118059;26282474;0;1;1
118230;8664047;1;1;1
118340;25727428;0;1;0
118521;25542281;0;1;0
119138;25996389;0;1;0
119220;20738432;1;1;1
119840;26445412;0;1;1
120004;18412031;0;1;1
120106;26578935;0;1;0
120427;9204649;0;1;0
120823;25342492;0;1;1
120823;26214591;0;1;0
121249;26020608;0;1;0
121518;15793136;0;1;1
122592;10417005;0;1;0
122592;25483512;0;1;0
122622;22395581;0;1;0
122622;26575953;0;1;0
122944;25322712;0;1;1
124051;4712523;0;1;1
124051;6171346;0;1;0
124051;11407864;0;1;0
124500;12963538;0;1;1
124683;26028585;0;1;1
125501;12641214;0;1;0
125501;25582527;0;1;0
125643;7904273;0;1;1
125754;12536282;0;1;1
127138;25948290;0;1;0
129049;26092684;0;1;1
129377;971225;0;1;1
129532;26341677;0;1;0
130143;19261138;0;1;0
130462;25541211;0;1;1
131259;26567266;0;1;1
132649;25728882;0;1;0
133356;26569023;0;1;0
133744;26585654;0;1;1
133770;14554274;0;1;0
133946;25562587;0;1;1
134205;8069199;0;1;1
134721;25415224;0;1;0
135077;6315513;0;1;0
135077;11129174;0;1;0
135302;15919724;0;1;1
136161;26014418;0;1;0
136713;8954308;0;1;1
136759;25268736;0;1;1
137184;25312726;0;1;0
137579;18677218;0;1;1
137619;25296756;0;1;0
137859;25373336;0;1;0
138190;12146531;0;1;0
138751;513890;0;1;1
138964;25726023;0;1;0
139366;6858552;1;1;1
140201;15082373;0;1;1
140659;8237674;0;1;0
140919;6817367;0;1;1
141368;26571372;0;1;0
142461;25648765;0;1;1
143265;25566200;0;1;0
143336;25687286;0;1;0
143431;23664768;0;1;1
144445;5950228;0;1;0
144445;25999289;0;1;0
144445;26018938;0;1;0
145159;25260166;0;1;0
146072;26421378;0;1;0
147020;25546321;0;1;1
147218;3940882;0;1;1
147304;26024097;0;1;0
147676;21023063;0;1;0
147991;25385265;0;1;0
148897;21180252;0;1;1
148898;1476272;0;1;1
148951;25425841;0;1;1
149631;25375871;0;1;0
149919;25403019;0;1;1
149974;26302721;0;1;1
150204;25696615;0;1;1
150509;11252543;0;1;0
150509;24172523;0;1;1
150601;26001863;0;1;0
151045;16766314;0;1;1
151651;26154054;0;1;1
151660;4940180;0;1;0
151660;17554801;0;1;0
151832;26581621;0;1;0
152373;26140470;0;1;0
152650;26092320;0;1;0
152724;15216773;0;1;1
152983;16047238;0;1;1
153112;2414425;0;1;1
153172;26009854;0;1;1
154266;11601281;0;1;0
154616;1555477;0;1;0
155140;25320655;0;1;0
155222;6111858;0;1;1
155223;25469005;0;1;0
155391;25444414;0;1;0
155391;26013615;0;1;0
155467;25339203;0;1;1
155549;223707;0;1;1
155823;15355730;0;1;1
156032;16210817;0;1;1
156486;25337240;0;1;0
156755;24821365;0;1;1
158147;18249415;0;1;0
158818;1231931;0;1;1
158874;18940664;1;1;1
158874;25913301;0;1;1
158886;25162203;0;1;0
159250;14701403;0;1;0
159586;2506371;0;1;0
159885;17419194;0;1;0
161286;10298966;0;1;1
161430;26292539;0;1;0
161522;11113260;0;1;1
162034;18117027;0;1;1
162182;26579257;0;1;1
162246;12949724;0;1;1
162246;26323981;0;1;0
162427;13577987;0;1;0
162562;16327970;0;1;1
162946;21307413;0;1;1
163339;7682870;0;1;1
163339;17115967;0;1;1
163804;9885031;0;1;1
163804;25355021;0;1;1
164268;26575810;0;1;0
164431;1173439;0;1;1
164566;10956451;0;1;0
164566;25295809;0;1;0
164616;2384078;0;1;0
164616;8024396;0;1;0
165417;25370631;0;1;1
165417;26310694;0;1;1
165781;20025654;0;1;1
166074;25297998;0;1;0
166381;9704641;0;1;1
166504;25395924;0;1;1
167144;24412504;1;1;1
167764;25439279;0;1;0
168195;25475769;0;1;0
168601;17977332;0;1;1
169320;25649423;0;1;0
169900;13631857;0;1;0
169900;24459710;0;1;0
171857;25427688;0;1;1
171857;25674728;0;1;1
171905;25250534;0;1;1
172063;26358924;0;1;1
172157;12012337;0;1;0
172744;4422710;0;1;1
173248;6466662;0;1;1
173490;466148;0;1;0
173490;3641290;0;1;0
174659;4634258;0;1;1
174793;17903416;0;1;1
174968;25323439;0;1;1
175519;20056244;0;1;0
175519;26565052;0;1;0
176017;25887357;0;1;0
176025;22219235;0;1;1
176400;25994779;0;1;1
177528;6238968;0;1;0
178221;22364270;0;1;0
178279;16964430;0;1;1
178721;4873774;0;1;1
179600;12471174;0;1;1
179752;26109600;0;1;1
180344;14401718;0;1;1
181110;26126424;0;1;1
181844;26561214;0;1;1
181908;25943591;0;1;0
182742;25443257;0;1;1
182867;17069894;1;1;0
183104;5961449;0;1;1
183434;26579583;0;1;1
183984;25660907;0;1;0
184403;25442391;0;1;1
184445;25686155;0;1;1
184449;26174176;0;1;1
184629;13300127;0;1;1
185684;9336486;0;1;1
185757;26359841;0;1;0
185873;6076636;0;1;0
185873;8473805;0;1;0
186066;26227828;0;1;0
187389;21380021;0;1;1
188059;26206004;0;1;1
188843;5484224;0;1;1
188846;2385956;0;1;1
188875;25651897;0;1;1
189037;17279201;1;1;1
189304;19327069;0;1;1
190078;19384566;1;1;0
190624;25413335;0;1;1
191243;26578889;0;1;0
191244;13448289;0;1;1
191354;26199924;0;1;1
191702;19422456;0;1;1
192541;25158222;0;1;1
192559;26230003;0;1;1
192927;21096877;0;1;1
193342;10048827;0;1;1
196100;26581202;0;1;1
196769;6600309;0;1;1
197207;5302182;0;1;1
197750;26560339;0;1;0
198153;175791;0;1;0
198928;26574051;0;1;0
199295;26093081;0;1;0
199528;26004258;0;1;1
202601;3188128;0;1;1
203076;25648872;0;1;0
203107;11575479;0;1;1
203107;26567001;0;1;1
204301;25669222;0;1;0
205450;20445000;0;1;1
205583;26214159;0;1;0
206579;25409926;0;1;0
206979;9684993;0;1;1
207269;20419561;0;1;0
207485;23594169;0;1;0
207485;25179250;0;1;0
207850;13257246;0;1;1
209434;11357561;1;1;1
209434;25688787;0;1;0
209995;25267226;0;1;1
210360;24787891;0;1;1
212925;26072351;0;1;0
213157;9466198;0;1;0
213157;25921416;0;1;0
213321;2681260;1;1;1
213671;25261061;0;1;1
213672;25502010;0;1;1
213727;26225350;0;1;1
215528;25384923;0;1;0
216010;25770945;0;1;0
216072;25911252;0;1;1
217190;26564140;0;1;0
217306;26107813;0;1;0
217347;26420752;0;1;0
217544;16913963;0;1;1
218604;25385798;0;1;0
219066;13893230;0;1;1
219278;10889750;0;1;1
219583;13159888;0;1;1
219749;25373281;0;1;1
219838;13656043;0;1;0
219838;25174573;0;1;0
219929;25675620;0;1;0
220530;14538014;0;1;1
220683;25662865;0;1;1
220734;26287167;0;1;1
220799;22742446;0;1;0
220868;24520889;0;1;1
221365;2948085;0;1;1
221365;25233084;0;1;1
222190;25662269;0;1;0
222204;6890697;0;1;0
222830;18346098;0;1;1
222869;24070554;0;1;0
223127;20617171;0;1;0
223128;25363878;0;1;1
223232;4417285;0;1;0
223312;13660112;0;1;1
223356;25444319;0;1;1
223680;13053152;0;1;1
223680;17429843;0;1;1
224586;26146247;0;1;1
224623;22426158;0;1;0
226429;9773742;0;1;1
226429;24247420;0;1;1
226442;16605997;1;1;1
227181;12213367;0;1;1
228329;4204114;0;1;1
228536;26109901;0;1;0
228616;2750163;0;1;1
228616;25288234;0;1;1
231938;5801907;0;1;0
231938;11581430;0;1;0
232228;26064470;0;1;0
232265;25654395;0;1;0
232687;25170613;0;1;0
232900;26438981;0;1;1
232902;20293347;0;1;1
232926;9828269;0;1;1
233385;4859593;0;1;1
233862;26221991;0;1;1
233908;26312053;0;1;1
234276;26568412;0;1;0
234331;11522561;1;1;1
235351;25422296;0;1;0
235935;1006908;0;1;1
236632;11058394;0;1;1
236694;25688310;0;1;0
237203;19555812;0;1;1
237353;9460217;0;1;1
237703;26344505;0;1;0
237780;18952692;0;1;1
238245;25933827;0;1;0
239355;26524123;0;1;0
239492;12956049;1;1;1
239919;4233306;0;1;1
239919;25539730;0;1;1
240014;12480316;0;1;0
240015;4795345;0;1;0
240140;18863539;1;1;0
240329;11193677;0;1;1
240748;26448264;0;1;1
241104;17150134;0;1;1
242225;23530311;1;1;0
242660;18772105;1;1;1
243556;8956887;0;1;0
243556;10216878;1;1;1
244009;1413231;1;1;1
244046;19801227;1;1;1
244046;25719045;0;1;0
244302;26315217;0;1;1
244381;25539242;0;1;1
244481;25987767;0;1;1
245202;25279227;0;1;1
245537;25276228;0;1;0
245617;24474570;0;1;1
245617;25671431;0;1;0
245859;25364044;0;1;1
245956;6558369;0;1;0
247775;26216277;0;1;0
248932;26300204;0;1;0
249156;7418745;1;1;0
249202;25280692;0;1;1
249229;4420253;0;1;1
249475;13115037;0;1;1
249958;26013372;0;1;0
249958;26024141;0;1;0
250345;26321022;0;1;0
250772;13979016;0;1;1
251875;21752317;0;1;1
251875;26300076;0;1;1
252059;3142109;0;1;0
253170;26583786;0;1;1
253994;15375015;0;1;1
254507;25291432;0;1;0
254892;4111782;0;1;0
254892;13200747;0;1;0
254973;3085817;0;1;1
255617;22040708;0;1;0
255709;10543336;0;1;0
256526;10942462;0;1;0
257254;13948144;0;1;1
257276;25311971;0;1;0
258064;12360970;0;1;1
258064;25686051;0;1;1
258106;18648255;0;1;0
258600;25432352;0;1;0
258948;1717187;0;1;1
259159;20623498;0;1;1
259856;11187214;0;1;1
260179;26337407;0;1;1
260221;3468931;0;1;1
260507;26346324;0;1;0
261001;25543345;0;1;1
261486;25657616;0;1;1
261999;25259848;0;1;0
262261;25352833;0;1;0
262967;2640272;0;1;1
263081;1262085;0;1;1
263142;25903014;0;1;1
263426;26347232;0;1;1
263669;25583985;0;1;1
264805;25681079;0;1;1
265136;21378047;0;1;1
265446;25245918;0;1;0
265446;25258534;0;1;0
265447;5847440;0;1;0
265447;11657211;0;1;0
265447;25927101;0;1;0
265556;25658068;0;1;0
266287;787994;0;1;1
267066;25361851;0;1;0
267091;23613849;0;1;1
267506;20978940;0;1;1
267536;26567693;0;1;0
267630;1869891;1;1;1
267778;26217612;0;1;0
267981;4010226;0;1;1
268810;8813960;1;1;1
269810;24259992;0;1;0
269810;25367674;0;1;0
271252;25246650;0;1;1
272590;15367838;0;1;1
272590;25590293;0;1;1
273013;26584685;0;1;0
273597;26014443;0;1;1
273632;26160720;0;1;0
273632;26574959;0;1;0
274103;12159674;0;1;0
274735;1366018;0;1;1
274735;26034904;0;1;1
275407;8416494;0;1;0
275559;5335096;0;1;1
275559;25563977;0;1;1
275990;25584828;0;1;0
277169;17964445;0;1;0
277276;25770110;0;1;0
277667;25720549;0;1;1
278800;12159182;0;1;1
278861;12734966;0;1;0
278862;13154553;0;1;0
278862;13171949;0;1;0
278909;25481664;0;1;0
278931;25403296;0;1;1
280030;1984698;0;1;0
280605;5031529;0;1;0
280605;11299741;0;1;0
280844;26189644;0;1;1
281203;24746952;1;1;1
282804;25236299;0;1;0
282841;2419539;1;1;1
284053;25343794;0;1;1
284617;6361698;1;1;1
285244;12665700;0;1;0
285244;26293587;0;1;0
285454;26115484;0;1;1
285579;25229794;0;1;0
287618;12107973;0;1;0
288478;25388603;0;1;1
288871;9354889;1;1;0
288871;26151346;0;1;0
289138;26503549;0;1;0
289601;26345528;0;1;0
290600;20460543;0;1;1
290718;21012765;0;1;0
290718;26369178;0;1;0
290731;13393501;0;1;0
290731;25662444;0;1;0
291968;26368677;0;1;0
292314;25931129;0;1;0
292864;9055357;1;1;0
293683;14028527;0;1;1
293683;26579228;0;1;1
293815;25199572;0;1;0
294407;4907718;0;1;0
294875;13429494;0;1;1
296103;21958982;0;1;1
296172;25658132;0;1;1
296993;16280078;0;1;1
296993;26570351;0;1;1
297030;25951461;0;1;1
297305;25195026;0;1;0
297393;26540305;0;1;1
297417;25721872;0;1;1
297693;3951287;0;1;1
297745;22295088;1;1;1
298119;18318658;0;1;1
298416;11091909;0;1;1
298416;23548488;0;1;1
298438;882884;0;1;0
298490;25234825;0;1;0
298872;9116640;0;1;0
298948;17186779;1;1;1
299631;14989809;1;1;0
299631;26557646;0;1;0
299811;16263595;0;1;0
299820;26223334;0;1;0
300132;17780340;0;1;1
300705;25570763;0;1;0
301776;25880035;0;1;1
302373;2109110;0;1;1
303253;6181764;0;1;1
303346;21130949;0;1;0
303347;26425822;0;1;0
304086;7379948;0;1;1
304671;2040199;0;1;0
304945;11900849;0;1;0
304945;24975841;0;1;0
304988;2940322;0;1;0
305410;6815310;0;1;1
306668;26558078;0;1;1
307733;26290138;0;1;1
307733;26331447;0;1;1
308212;26167663;0;1;0
308212;26206049;0;1;0
308409;26001056;0;1;0
309972;26161519;0;1;0
310028;2300776;0;1;1
310228;643255;0;1;1
310403;26568202;0;1;1
311965;26210301;0;1;1
312873;8186485;0;1;0
313083;26133517;0;1;0
313334;17025512;0;1;1
314297;6042326;0;1;1
314297;25221283;0;1;1
314656;25681104;0;1;0
314682;25246476;0;1;1
315225;26565163;0;1;1
316626;21692946;0;1;1
316724;18239547;0;1;0
318678;7238684;0;1;0
319138;26585602;0;1;1
319147;5150379;0;1;0
319566;25177432;0;1;1
319572;25571038;0;1;1
319699;25676421;0;1;1
320058;21802;0;1;1
321447;25979085;0;1;0
321490;1091594;0;1;0
322098;14422737;0;1;1
322169;4279300;0;1;1
323463;25732092;0;1;0
324058;24640661;0;1;0
324923;19138853;0;1;0
325485;26125064;0;1;1
326114;25724401;0;1;1
326526;25311853;0;1;1
326715;8981891;1;1;0
327217;11066268;0;1;0
328279;7707971;0;1;1
328297;25894612;0;1;0
328919;2603803;0;1;1
329253;3616124;0;1;0
329253;22078798;0;1;1
329552;9942481;1;1;1
329601;404246;0;1;0
330507;8944121;0;1;1
330507;20448530;0;1;1
330621;18317698;0;1;1
330905;25771503;0;1;0
331115;10247717;1;1;1
331115;23599259;1;1;1
331522;619971;0;1;1
331908;26208074;0;1;0
332742;26566510;0;1;1
332802;26585751;0;1;0
333702;8589268;0;1;1
334250;25924951;0;1;1
335386;25676355;0;1;1
335434;26563313;0;1;0
335563;25940026;0;1;0
335793;11002343;0;1;0
335849;26125706;0;1;1
335903;25454017;0;1;1
336103;23727549;0;1;0
336516;8924906;0;1;1
336516;25399418;0;1;1
336793;3044750;0;1;0
337210;22785627;0;1;1
337210;26116612;0;1;1
337270;21594262;0;1;1
337270;25775423;0;1;1
337705;8081507;0;1;1
337705;25905594;0;1;1
337750;25214722;0;1;1
338144;13809292;0;1;1
339632;1757508;0;1;1
339971;25440418;0;1;1
340448;21178958;0;1;1
341245;240284;1;1;1
342063;2478694;0;1;0
342339;26571463;0;1;0
343743;3397564;0;1;0
343833;3218513;0;1;1
343833;3987725;0;1;1
344151;17156226;0;1;0
344436;218214;0;1;0
344535;25248788;0;1;0
344966;24871502;1;1;1
345323;25167764;0;1;0
345323;26563828;0;1;0
345441;17434781;1;1;1
345441;25415174;0;1;1
345592;13501901;0;1;1
346515;6018971;0;1;1
349177;25697938;0;1;1
349398;25725093;0;1;0
349418;10152082;0;1;1
349566;13997494;0;1;1
350154;21314170;0;1;0
350952;10773104;0;1;1
351103;3677934;0;1;1
351103;3807478;0;1;0
352357;4091283;1;1;1
353186;11776614;0;1;1
353501;8695135;0;1;0
353509;22967017;0;1;1
353933;26340840;0;1;0
354668;26578089;0;1;0
354779;26552433;0;1;1
359448;25380292;0;1;0
359541;25661168;0;1;0
360032;26369340;0;1;1
360416;25295802;0;1;0
361659;25652064;0;1;0
361924;25455589;0;1;0
361969;12479998;0;1;1
362746;5747708;0;1;1
362764;20639975;0;1;0
363038;19079283;0;1;0
363063;11288424;0;1;0
363319;6554582;0;1;1
363319;24034372;0;1;1
363868;9500778;0;1;1
364299;10320215;0;1;1
365219;25290065;0;1;0
365896;25565236;0;1;0
366408;26571295;0;1;1
367174;7799938;0;1;0
367497;26368791;0;1;1
368293;18296774;0;1;0
368444;25654461;0;1;0
369503;25440770;0;1;1
369985;4008097;1;1;1
369988;24136363;0;1;1
370326;880871;0;1;0
370326;15867278;0;1;0
370326;20256179;0;1;0
371080;25439570;0;1;1
371189;234276;0;1;0
371189;26568412;0;1;0
371291;12976091;1;1;1
372739;15167920;0;1;1
372739;18221879;0;1;1
373269;13609013;0;1;1
373374;10087221;1;1;1
373495;3945275;0;1;1
373495;26576109;0;1;1
373839;18623074;0;1;1
374072;26584789;0;1;1
374330;5634023;1;1;0
374409;26177995;0;1;0
374789;17968820;0;1;0
374789;25728423;0;1;0
375254;25531145;0;1;1
377394;14795429;0;1;0
377394;24381919;1;1;0
378144;23740931;0;1;1
378506;25994931;0;1;1
378631;26314502;0;1;1
379988;1573589;0;1;1
380084;26572350;0;1;1
380257;1627490;0;1;0
380257;17273282;0;1;0
381186;17036030;0;1;1
381588;18734627;0;1;0
383189;21684407;0;1;0
383259;25278517;0;1;1
383930;6497047;0;1;0
383957;10858539;0;1;1
383979;6076954;0;1;0
384725;26556272;0;1;0
384937;26335102;0;1;1
385114;10134955;0;1;0
385611;18450712;0;1;0
385629;25170731;0;1;0
385661;11095598;0;1;0
386116;26107496;0;1;1
386122;13818924;0;1;1
386383;25165800;0;1;1
386604;8828891;0;1;0
386604;25217768;0;1;0
388359;11489975;0;1;1
388383;25189140;0;1;1
389423;5247909;0;1;0
389423;25360590;0;1;0
390014;7926099;0;1;1
390014;8805451;0;1;1
390014;26576753;0;1;0
390415;26559831;0;1;0
391161;26313291;0;1;0
391748;25365965;0;1;0
391748;26395215;0;1;0
392685;26123035;0;1;0
393250;25331276;0;1;1
393662;8678051;0;1;1
394394;26108274;0;1;0
394880;12981838;0;1;1
394880;26581590;0;1;0
395758;4204570;0;1;1
395924;25726218;0;1;0
396255;25305541;0;1;0
396296;2204045;0;1;1
396791;10496735;0;1;1
396854;21015742;1;1;0
396931;3788661;0;1;1
397665;1653036;0;1;1
397665;26091209;0;1;1
397722;4075858;0;1;1
397963;9105596;0;1;0
398745;2190892;1;1;1
398868;15885783;1;1;1
399499;25157437;0;1;0
401371;25666744;0;1;0
402129;25688729;0;1;0
402599;25959237;0;1;1
403090;25927516;0;1;0
403214;14374634;0;1;1
405253;26292636;0;1;0
407412;17053928;0;1;1
408961;25404100;0;1;1
409714;7590136;0;1;1
410922;26116405;0;1;0
411307;24103523;0;1;1
412742;10285719;1;1;1
412955;15661576;0;1;0
413017;25567094;0;1;0
413300;26325157;0;1;0
414500;26568179;0;1;0
415868;21990935;0;1;1
416088;26152212;0;1;0
416478;12533557;0;1;1
416682;9796056;0;1;1
416682;25914558;0;1;1
417310;8928452;0;1;0
418368;25896460;0;1;0
418390;25929041;0;1;1
418430;25302825;0;1;0
418486;25928513;0;1;0
419024;25280724;0;1;0
420639;8501568;0;1;0
420639;26013093;0;1;0
422027;19082144;0;1;1
422028;25160152;0;1;0
424456;17028640;0;1;0
424829;26582031;0;1;0
424840;13991570;0;1;1
424840;23381179;0;1;1
425681;1959758;0;1;0
426497;15967178;0;1;1
427800;3554360;0;1;0
427800;25957273;0;1;0
428010;26256141;0;1;0
428528;17042031;0;1;0
429666;26128870;0;1;0
431007;14952118;1;1;1
431362;21828370;0;1;0
431807;25716711;0;1;0
432506;8230846;0;1;1
432506;25772305;0;1;1
432573;20135578;0;1;1
433417;11678907;0;1;0
433541;25331169;0;1;1
434172;2870114;0;1;1
434446;25877187;0;1;1
434923;20414072;0;1;1
434973;26137829;0;1;0
436324;9093126;0;1;0
436382;25685750;0;1;0
436836;26578261;0;1;0
436870;25920298;0;1;1
437573;26317089;0;1;1
438688;25386697;0;1;0
439129;18196668;0;1;1
439129;26323542;0;1;1
440385;14986011;0;1;1
441506;15193576;1;1;1
441809;1403676;0;1;0
442009;25564724;0;1;1
442762;25732163;0;1;1
442873;25443073;0;1;0
442873;25566612;0;1;1
443188;9477195;0;1;1
443248;141108;0;1;1
443366;25375053;0;1;0
443976;25664751;0;1;1
444311;24653069;0;1;1
444311;25566924;0;1;1
444473;25932378;0;1;1
444633;15915881;0;1;0
444633;25888874;0;1;0
445817;26207607;0;1;0
446737;25936412;0;1;1
446931;26298244;0;1;1
447063;6951292;0;1;1
447063;26555124;0;1;1
447064;21618908;0;1;1
