mrun;cod_nivel;rbd_admitido;cod_curso_admitido
6567856;10;12551;231000000133
6567985;11;3165;331000000133
6568692;9;25556;131000000133
6568715;7;1397;711000000123
6568733;9; ; 
6568964;3;1132;311000000133
6569129;4;6135;411000000133
6569207;5;1742;511000000132
6570032;6;10430;611000000133
6570607;11;3479;351053014133
6570835;6;25571;611000000131
6571242;12;3172;451052010133
6571518;8;16851;811000000133
6571605;7;1678;711000000133
6573093;10;2865;271072007133
6573186;5;1867;511000000133
6573194;6;17838;611000000133
6574529;3;10205;311000000133
6574889;4;1683;411000000132
6575195;10;25250;231000000113
6575238;9;9779;131000000133
6575345;2;5654;211000000133
6575606;6;1468;611000000133
6576803;9;10399;131000000133
6576861;1;289;111000000133
6578072;7;2997;711000000131
6579295;8;25865;811000000133
6579547;10;13445;231000000131
6580236;4;16816;411000000133
6580396;9;578;131000000133
6581370;10;16958;231000000133
6582100;5;10873;511000000133
6582384;9;12117;131000000133
6582679;6;710;611000000133
6583241;7;5667;711000000133
6583622;5;8675;511000000113
6584371;2;6399;211000000133
6584553;5;9437;511000000133
6584716;4;7775;411000000133
6584921;6;14213;611000000131
6585602;9;4977;131000000133
6585800;11;22140;351052010133
6586091;9;9487;131000000121
6586097;7;10089;711000000133
6586309;3;31495;311000000133
6586388;3;24864;311000000133
6586498;10;24626;231000000133
6586994;9;2938;131000000133
6587034;4;3250;411000000133
6587671;7;11838;711000000133
6588671;2;40319;211000000133
6589413;7;9405;711000000133
6590000;10;25795;231000000132
6590269;4;5680;411000000133
6590647;9;5666;131000000132
6590662;9;24444;131000000131
6591118;2;1856;211000000133
6591494;2;10403;211000000133
6591549;7;24685;711000000133
6591726;8;25166;811000000133
6592582;7;517;711000000133
6592591;11;7626;341041002133
6592594;9;13621;131000000133
6592805;8;1128;811000000133
6593815;3;12711;311000000133
6594876;7;400;711000000133
6595510;1;18147;111000000132
6596409;7;5614;711000000133
6596487;2;14232;211000000132
6596633;9;8835;131000000113
6596636;9; ; 
6596637;9;1368;131000000113
6596738;8;10638;811000000233
6596744;4;31175;411000000133
6597201;7;10228;711000000111
6597273;3;10500;311000000133
6597341;9;3976;131000000133
6597546;9;9909;131000000133
6598464;12;10493;431000000131
6598710;11;8507;351058034131
6599325;9;6853;131000000133
6599807;10;20436;231000000133
6599830;5;1549;511000000133
6600302;10;5343;231000000133
6600896;9;25458;131000000132
6601375;3;25369;311000000133
6601567;1;26324;111000000131
6601575;7;8499;711000000123
6601604;8;8498;811000000133
6601942;9;25387;131000000133
6602828;4;25475;411000000133
6603213;9;9584;131000000133
6603244;10;8424;231000000133
6604100;2;9733;211000000131
6605440;8;2400;811000000133
6605699;9;4451;131000000133
6605939;9; ; 
6606082;3;9085;311000000133
6606284;7;2286;711000000133
6606575;3;4712;311000000133
6606803;8;113;811000000133
6607169;8;11914;811000000133
6607186;9;11831;131000000133
6607618;7;2109;711000000113
6607953;10;1504;231000000132
6608086;10;25458;231000000131
6608341;6;9878;611000000133
6608365;9;7044;131000000133
6608433;5;24209;511000000133
6608540;3;31425;311000000133
6609178;9;16830;131000000133
6610132;11;1425;361064001133
6610316;1;25462;111000000132
6610520;9;6830;131000000111
6610608;2;5106;211000000133
6610941;8;3002;811000000111
6611008;3;1197;311000000133
6611305;9;8813;131000000131
6612515;9; ; 
6612540;8;9909;811000000133
6612556;10;144;231000000131
6613188;3;25186;311000000132
6614535;7;9074;711000000133
6614825;3;543;311000000133
6615080;12;6119;441041005133
6615455;9;22014;131000000333
6618214;8;10164;811000000133
6618952;11;705;351053015133
6619671;9; ; 
6619795;5;8003;511000000133
6619823;2;26094;211000000132
6619930;10;2794;231000000133
6621207;8;18042;811000000133
6622470;7;9194;711000000131
6622755;11;7329;331000000133
6622844;10;31116;231000000133
6623501;5;10235;511000000131
6623972;12;25709;431000000133
6624211;3;11854;311000000133
6624247;9;2102;131000000113
6624778;3;5499;311000000133
6626707;4;25471;411000000132
6626718;10;25032;231000000133
6627908;4;16690;411000000133
6628496;2;1192;211000000133
6628766;8;10715;811000000133
6629887;9;25026;131000000133
6630655;9;107;131000000133
6631197;11;4287;371072007133
6631887;5;22554;511000000133
6631926;5;708;511000000133
6632810;4;4019;411000000133
6633349;3;26381;311000000133
6633423;2;10638;211000000233
6634807;9;4897;131000000133
6635675;2; ; 
6635688;6;3408;611000000133
6635855;9;9897;131000000133
6635939;9;3640;131000000132
6636475;1;9883;111000000131
6636617;9; ; 
6637049;4;10413;411000000132
6637101;12;10751;441041002133
6638485;9;2012;131000000133
6639056;11;22664;361064008133
6639233;8;4728;811000000133
6639986;9;7299;131000000133
6640137;7;2387;711000000133
6640141;6;1450;611000000133
6640572;4;6766;411000000133
6641192;9;7031;131000000133
6641653;9;10507;131000000113
6642229;3;2493;311000000131
6642620;10;25737;231000000133
6642896;2;13593;211000000133
6644066;7;6754;711000000133
6644084;10;40042;231000000133
6644435;8;1249;811000000133
6644436;11;2012;351052010133
6644799;11;1504;361061003132
6645307;6;12977;611000000133
6645710;6;12122;611000000133
6646384;4;1684;411000000133
6646489;11;24446;351052010133
6646517;8;26137;811000000133
6648627;9;8507;131000000131
6648680;9;5656;131000000133
6648867;9;9064;131000000133
6649219;9;1610;131000000131
6649371;6;9205;611000000133
6649481;3;24978;311000000133
6649513;9;2733;131000000133
6650455;9;9063;151052013133
6651724;9;9834;131000000133
6651753;4;4179;411000000133
6652061;9;4982;131000000132
6652952;9;12838;131000000133
6653983;2;24995;211000000132
6654157;4;22105;411000000133
6654328;11;22114;331000000233
6655260;9;20037;131000000133
6655334;9;26303;131000000133
6655397;5;10400;511000000133
6656511;3;4200;311000000133
6656785;9;8507;131000000131
6656829;9;7625;131000000133
6657362;11;8488;331000000113
6657447;5;14479;511000000133
6657535;8;7627;811000000123
6658104;9;7625;131000000133
6658236;4;10640;411000000133
6658427;8;317;811000000133
6658921;8;22544;811000000133
6659085;7;6830;711000000111
6659771;4;12328;411000000132
6659859;11;9472;361064008233
6659890;7;13557;711000000133
6660326;9;8491;131000000122
6661058;10;10638;231000000133
6661125;1;10722;111000000131
6661780;4;20085;411000000133
6661851;6;25349;611000000133
6661872;9;2250;131000000133
6661890;2;6069;211000000133
6661903;4;721;411000000133
6662618;9; ; 
6662696;10;10638;231000000133
6664526;9;2102;131000000113
6665289;2;14359;211000000132
6666002;7;1123;711000000133
6666194;9; ; 
6666285;9;9375;131000000233
6666364;6;25215;611000000132
6666453;11;10544;331000000133
6666602;12;107;431000000133
6667469;4;15605;411000000133
6667755;3;10252;311000000133
6667942;9;9474;131000000113
6668378;5;22248;511000000133
6668651;9; ; 
6669139;9;6752;131000000133
6670444;6;17692;611000000131
6671199;9;7629;131000000133
6671451;8;4577;811000000133
6671572;3;11789;311000000133
6671715;9;2486;131000000133
6672054;10;1119;231000000113
6672285;6;22;611000000133
6672300;10;8756;231000000233
6672359;2;298;211000000133
6672794;5;24318;511000000133
6672895;9;9722;131000000133
6672947;2;2112;211000000122
6673713;7;9406;711000000123
6673816;8;25039;811000000133
6673863;10;12604;231000000133
6674288;9;26292;131000000133
6675963;2;11761;211000000131
6676367;9;25671;131000000133
6677436;4;3639;411000000133
6677773;12;10544;461061003133
6678239;4;423;411000000133
6678519;6;19954;611000000133
6678591;1;20085;111000000133
6679071;10;1194;231000000133
6680199;5;10164;511000000133
6681070;5;22554;511000000133
6681306;6;6762;611000000113
6681588;7;25198;711000000133
6682603;2;12118;211000000131
6683179;9;40457;131000000133
6683707;2;1571;211000000132
6684345;9;7331;131000000133
6684368;8;5666;811000000132
6684805;9;9285;131000000133
6684934;3;803;311000000133
6685093;9;10252;131000000133
6685184;9;3460;131000000133
6685281;1;2084;111000000133
6686218;9;3442;131000000133
6686467;6;4838;611000000132
6686839;7;452;711000000133
6687116;9;15720;131000000133
6687511;10;6085;231000000133
6687630;4;9334;411000000133
6687793;1;9151;111000000132
6687811;11;22372;331000000133
6688030;9;10396;131000000133
6688256;10;24626;231000000133
6688432;2;25717;211000000131
6688713;9;3479;131000000133
6688714;9;9213;131000000133
6688780;5;26045;511000000133
6689402;2;10377;211000000133
6690396;7; ; 
6693697;1;12590;111000000132
6693777;2;25465;211000000131
6694066;3;7237;311000000133
6695226;9;2444;131000000133
6695555;10;12551;231000000133
6695855;11;9693;351056027133
6695993;2;12095;211000000131
6696124;2;25328;211000000131
6697499;9;9581;131000000113
6698719;11;11851;331000000133
6699250;7;20139;711000000133
6700099;8;11677;811000000131
6700353;9;12830;131000000133
6700539;9;518;131000000133
6700686;2;418;211000000131
6700856;7;8375;711000000133
6701053;7;10162;711000000133
6701726;11;4533;361064001111
6701816;9;22436;131000000133
6703106;2;9937;211000000113
6703506;11;10588;331000000133
6703539;6;5652;611000000113
6704467;11;2064;331000000133
6704673;4;9620;411000000133
6704950;2;10200;211000000113
6705471;9;12518;131000000133
6706272;5;17838;511000000133
6706478;9;10781;131000000131
6707163;7;7632;711000000133
6709021;9;9909;131000000133
6709046;7;4163;711000000133
6709266;9;10725;131000000133
6709498;2;8338;211000000133
6709534;1;12538;111000000133
6709684;9;1335;131000000133
6710390;4;25851;411000000133
6710523;9;1663;131000000131
6711300;3;1853;311000000133
6711582;2;2247;211000000133
6712444;12;8424;441041002133
6712706;9;3479;131000000133
6713726;11;1300;361061003133
6713903;9;9060;131000000133
6714380;6;10336;611000000131
6714531;2;9617;211000000133
6714783;5;324;511000000133
6715137;2;5589;211000000133
6715801;10;18049;231000000133
6716667;9;10832;131000000333
6717363;7;14697;711000000133
6717781;10;11139;231000000133
6717909;9;8499;131000000123
6718167;9;10830;131000000113
6718197;9;16587;131000000133
6718353;7;8643;711000000113
6718746;4;10963;411000000133
6720201;6;24864;611000000133
6720737;9;10638;131000000133
6721538;9;10667;131000000133
6722195;4;16580;411000000133
6722232;7;8003;711000000133
6723008;4;10332;411000000133
6723453;4;9304;411000000133
6723870;8;2123;811000000133
6724416;5;12590;511000000132
6724959;9;8504;131000000111
6725137;2;1742;211000000132
6726572;8;10799;811000000133
6726618;6;4176;611000000111
6726681;9;6113;131000000133
6727521;9;4700;131000000133
6729094;4;12617;411000000133
6729388;10;2625;231000000133
6729526;8;9810;811000000133
6730166;11;8925;331000000133
6730851;9; ; 
6733015;10;13185;231000000133
6733097;8;15770;811000000133
6733485;9;218;131000000133
6734581;11;1262;351051005133
6734631;10;7578;271072007133
6734762;9; ; 
6734839;5;25042;511000000131
6735090;9;22397;131000000131
6736059;6;25501;611000000133
6736204;4;10098;411000000133
6736866;4;1453;411000000133
6737471;9;9061;131000000133
6737581;5;11223;511000000131
6737793;11;12800;331000000133
6737976;9;15808;131000000133
6738161;2;10372;211000000132
6738709;9;6027;131000000133
6738795;8;3723;811000000133
6739948;9;14206;131000000133
6740001;10;24652;231000000133
6740509;7;10430;711000000133
6741579;9;2943;131000000133
6742101;9;25386;131000000133
6742748;9;3540;131000000133
6742902;9;10396;131000000133
6743019;4;10277;411000000133
6743066;10;12747;231000000133
6743666;3;6423;311000000133
6743997;8;574;811000000123
6744943;1;10607;111000000132
6745317;6;11718;611000000132
6745383;2;1975;211000000133
6746033;4;40257;411000000133
6746323;4;1757;411000000133
6746431;8;8822;811000000133
6746531;9;2123;131000000133
6747217;11;1743;331000000131
6747418;8;40208;811000000133
6747813;3;4984;311000000133
6748135;8;9875;811000000133
6748688;3;25984;311000000133
6748746;10;5613;231000000133
6749251;9;448;131000000133
6750120;6;5569;611000000133
6750526;3;24401;311000000133
6750945;7;12837;711000000133
6751120;9;7;131000000133
6751150;10;7724;231000000133
6751229;9;7331;131000000133
6751925;9;4700;131000000133
6752690;6;9700;611000000133
6752986;7;9939;711000000131
6753366;9;4977;131000000133
6753443;5;24913;511000000111
6754514;3;637;311000000133
6755749;1;10881;111000000132
6755910;1;2125;111000000132
6756457;9;5656;131000000133
6756564;6;25279;611000000131
6757848;2;10350;211000000111
6757905;11;12006;371072007133
6758454;5;6072;511000000133
6758467;9;6753;131000000133
6759042;3;10791;311000000133
6759096;5;6090;511000000133
6759311;9;1199;131000000133
6759316;9;9065;131000000131
6759417;2;9803;211000000132
6759605;11;25475;331000000133
6759835;9; ; 
6759901;4;2101;411000000133
6760408;10;6113;231000000133
6760533;9;2937;131000000133
6762147;3;25711;311000000133
6764271;6;13216;611000000133
6764497;7;31030;711000000133
6765349;11;25061;361061003133
6765401;9;20127;131000000133
6766896;9;10641;131000000133
6767496;1;10500;111000000132
6767815;9;7331;131000000133
6769121;7;2390;711000000133
6770025;1;10563;111000000121
6770342;9;8818;131000000133
6771411;7;24224;711000000133
6773340;8;26108;811000000133
6773482;8;10282;811000000133
6773804;9;8945;131000000113
6773947;9;4451;131000000133
6773982;7;7325;711000000133
6774349;9;4309;131000000133
6774365;1;1555;111000000131
6774587;9;14616;131000000333
6774803;4;22;411000000133
6774893;10;15775;231000000113
6774967;12;26033;431000000133
6775041;4;4667;411000000133
6775603;6;25709;611000000132
6776889;3;10782;311000000123
6778519;5;7958;511000000133
6779526;2;5614;211000000133
6779952;7;6828;711000000133
6780141;10;12062;231000000133
6780157;1;4818;111000000133
6780967;2;4169;211000000132
6781379;9;31116;131000000133
6781548;7;25255;711000000131
6781555;4;3483;411000000133
6783169;4;18172;411000000133
6784287;10;31066;231000000133
6784997;12;8487;431000000111
6785122;9;4805;131000000133
6785458;6;25501;611000000133
6785567;9;18126;131000000133
6785957;9;1468;131000000133
6786036;11;22462;361064008133
6787225;2;5134;211000000133
6787373;9;25059;131000000131
6787586;8;14879;811000000133
6787917;10;22322;231000000133
6788028;10;5658;231000000131
6788670;9;25592;131000000133
6788747;9;10781;131000000131
6789126;11;9660;351053014133
6789127;9;10501;131000000133
6790178;8;4509;811000000133
6790399;9;25258;131000000133
6790740;8;14494;811000000131
6791149;9;16642;131000000133
6793328;4;40316;411000000133
6793955;10;26254;231000000133
6793992;10;8105;231000000133
6794204;11;10419;351053014133
6794447;9;16549;131000000133
6794479;5;12175;511000000131
6794886;7;5656;711000000133
6795019;9;11034;131000000133
6796467;9;25697;131000000233
6796992;7;3609;711000000133
6798697;9;3305;131000000133
6798815;5;10557;511000000133
6799338;10;10253;231000000133
6800993;11;14868;371072007133
6803356;2;17920;211000000133
6803546;2;31087;211000000133
6803658;10;1860;231000000232
6804368;11;10052;351052010131
6804521;2;9937;211000000113
6805659;6;9285;611000000133
6806488;10;25061;231000000133
6806896;7;24654;711000000131
6807458;1;10547;111000000121
6808112;2;11265;211000000131
6808113;3;14862;311000000133
6808196;3;16446;311000000133
6808413;6;5333;611000000133
6808836;10;4534;231000000131
6809702;2;12225;211000000133
6809706;1;411;111000000131
6809749;2;12547;211000000133
6810759;9;10697;131000000133
6811372;4;25196;411000000133
6812149;6;10737;611000000133
6812452;10;575;231000000113
6813540;1;3716;111000000133
6814356;7;9405;711000000133
6814465;9;9164;131000000133
6814499;12;14629;431000000133
6814919;9; ; 
6815233;7;25523;711000000133
6815560;2;18172;211000000133
6815780;9;11831;131000000133
6816212;1;10186;111000000131
6816480;9;1757;131000000133
6816579;6;25714;611000000133
6817647;9;8503;131000000132
6817822;9; ; 
6817860;9;8424;131000000133
6818612;9;191;131000000133
6819880;9;15840;131000000133
6820153;7;9841;711000000133
6820382;2;10266;211000000133
6820644;5;4482;511000000133
6822238;9;1300;171072007133
6822272;4;13394;411000000133
6822696;1;10228;111000000111
6823258;10;3348;231000000133
6823539;9; ; 
6823806;9;7102;131000000133
6824383;10;22499;231000000133
6824610;9;9058;131000000131
6826446;10;3638;231000000133
6826718;3;14856;311000000133
6826968;7;539;711000000133
6826981;10;8500;231000000132
6827012;4;30006;411000000133
6827138;2;10240;211000000133
6827149;6;24209;611000000133
6827176;9;24978;131000000133
6827718;11;25386;331000000133
6827872;7;6691;711000000133
6828981;9;5656;131000000133
6829406;7;26411;711000000133
6830440;11;4534;341041005131
6831006;7;9947;711000000123
6831160;2;3086;211000000133
6831294;9;218;131000000133
6831338;7;31064;711000000133
6831643;3;1598;311000000132
6832108;2;5614;211000000133
6832376;2;12255;211000000132
6832518;8;31116;811000000133
6832745;5;8498;511000000133
6833110;6;15828;611000000133
6833445;9;8598;131000000133
6834472;4;15676;411000000133
6834823;2;24920;211000000132
6835685;11;15767;361064008131
6836232;3;4778;311000000132
6837889;9; ; 
6837978;1;2458;111000000133
6838866;12;766;431000000133
6839115;7;9342;711000000132
6839416;8;2089;811000000133
6840156;11;2103;351053014133
6840239;11;10223;331000000133
6840525;9;17662;131000000133
6841661;9;106;131000000133
6841833;10;24473;231000000133
6842026;5;539;511000000133
6842104;11;11217;331000000131
6842417;12;284;431000000133
6843078;4;31087;411000000133
6843458;6;9666;611000000133
6844149;9;4165;131000000133
6844227;9;1676;131000000133
6844784;2;2089;211000000133
6845139;6;10638;611000000233
6845413;7;6082;711000000133
6845426;7;1909;711000000331
6845452;9;107;131000000133
6845633;2;9013;211000000133
6845790;10;1749;231000000133
6846239;3;1125;311000000133
6846964;9;3165;131000000133
6847815;11;1958;361061003133
6848118;5;26365;511000000133
6848827;3;10404;311000000133
6849495;8;17750;811000000123
6849926;7;9288;711000000133
6850305;7;40331;711000000133
6850363;9;4534;131000000131
6850462;9;4706;131000000133
6850726;9;4555;131000000121
6851215;8;9637;811000000133
6851333;2;530;211000000133
6851554;7;2935;711000000133
6852032;9;11527;131000000133
6852285;9;5216;131000000133
6853219;9;5656;131000000133
6853954;9;2938;131000000133
6854784;8;9033;811000000133
6854853;5;9841;511000000133
6855208;6;1887;611000000133
6855577;4;1689;411000000133
6855852;9;25542;131000000133
6855887;9; ; 
6856050;11;25032;351051009133
6856079;7;24622;711000000132
6856521;6;3717;611000000133
6856553;1;7706;111000000133
6856783;9;22140;151051005133
6857380;10;2165;231000000133
6857499;12;10658;451053014133
6858277;6;25387;611000000133
6858359;8;8825;811000000133
6859238;9;9472;131000000133
6859284;9;16549;131000000133
6859822;3;9996;311000000133
6859996;9;7720;131000000133
6860090;9;8;131000000133
6860635;10;22499;231000000133
6861019;11;10162;331000000133
6861098;6;10432;611000000133
6861190;3;24856;311000000133
6861209;1;12588;111000000132
6862606;2;25256;211000000131
6862999;12;10199;431000000131
6863047;3;9358;311000000131
6863438;9;2835;131000000133
6863532;9;2442;131000000113
6863984;5;1534;511000000133
6864637;2;9533;211000000132
6865003;2;12001;211000000131
6865033;9;8194;131000000133
6865949;7;9947;711000000123
6866195;7;4588;711000000131
6866586;9;2943;131000000133
6866687;1;9104;111000000133
6866930;7;3544;711000000133
6867183;4;5862;411000000133
6868388;9;15643;131000000131
6868506;7;2249;711000000133
6869303;9;11139;131000000133
6870183;9;20085;131000000133
6870628;8;9165;811000000133
6871335;12;16551;451052010133
6871836;7;5575;711000000131
6871893;5;12710;511000000133
6873439;9;4533;131000000111
6873864;9;2339;131000000133
6874084;1;12079;111000000233
6874259;4;10721;411000000133
6875361;10;1604;231000000133
6875807;7;24207;711000000133
6875910;10;5957;231000000133
6876210;11;3302;331000000113
6876372;7;2129;711000000131
6877460;10;25256;231000000233
6877797;5;1967;511000000131
6877882;7;1255;711000000133
6878799;6;3717;611000000133
6879467;6;10832;611000000233
6879947;9;24878;131000000133
6880076;1;4672;111000000133
6880486;6;1123;611000000133
6880652;7;7325;711000000133
6881140;10;3252;231000000133
6881931;9;10715;131000000133
6882486;6;284;611000000133
6882772;1;18065;111000000133
6883020;9;11139;131000000133
6883295;9;8503;131000000132
6883409;11;26466;351058035133
6883607;5;5104;511000000132
6884006;4;2003;411000000133
6884315;9;3638;131000000133
6884466;2;14201;211000000131
6885101;10;9754;231000000133
6887242;4;715;411000000133
6887284;4;1442;411000000133
6887570;12;7325;431000000133
6887993;6;24881;611000000131
6888475;9;3641;131000000133
6888739;9;12610;131000000133
6889019;9;10457;131000000133
6889703;12;8367;431000000133
6890331;5;3733;511000000133
6890802;9;10642;131000000133
6891052;11;8504;361061003111
6891143;5;25450;511000000133
6892194;10;31030;231000000133
6893032;3;26075;311000000133
6893355;4;8714;411000000132
6893546;12;4984;431000000133
6894197;6;4658;611000000131
6894198;5;25709;511000000132
6894935;7;5669;711000000113
6895088;7;13561;711000000133
6895177;11;6113;351052013133
6895183;7;305;711000000133
6895895;9;392;131000000133
6898158;8;14856;811000000133
6898238;9;2485;151052010133
6898294;2;5652;211000000113
6899299;2;12242;211000000131
6899384;2;5709;211000000133
6899426;3;9655;311000000133
6900169;6;1307;611000000133
6900210;5;25615;511000000133
6900688;4;9593;411000000133
6901699;6;10621;611000000133
6903037;9;646;131000000133
6903121;9;6348;131000000133
6903321;7;454;711000000133
6903435;9;1148;131000000133
6903666;5;405;511000000133
6903928;3;9877;311000000133
6904561;11;5569;331000000133
6904785;3;2993;311000000133
6905466;3;4043;311000000133
6905555;2;2840;211000000133
6905610;9;8255;131000000133
6906054;11;9867;361061003133
6906414;8;17750;811000000123
6906477;10;1676;231000000133
6906772;4;9421;411000000133
6907075;9; ; 
6907245;9;7625;131000000133
6907525;7;25751;711000000131
6908050;5;10546;511000000111
6908412;9;8813;131000000131
6909643;7;10553;711000000133
6909676;5;9909;511000000133
6910252;11;17915;331000000133
6910520;9; ; 
6911786;9;2123;131000000133
6912082;7;5668;711000000133
6912252;9;4287;151053014133
6912981;4;9917;411000000133
6913656;9;17818;131000000133
6913683;8;3480;811000000133
6914668;6;2251;611000000133
6915229;11;25645;331000000133
6915230;2;13606;211000000133
6915316;7;4628;711000000131
6916263;9;25304;131000000133
6916611;10;1183;231000000133
6916841;3;535;311000000133
6916992;10;12712;231000000133
6917361;3;13559;311000000133
6917834;4;25697;411000000131
6917916;5;9955;511000000131
6918685;9;7722;131000000133
6918730;9;3016;131000000133
6919780;2;5538;211000000133
6919802;9;24446;131000000133
6920274;11;9779;361064001133
6920392;9;1121;131000000133
6920557;6;134;611000000131
6920648;10;10667;231000000133
6920688;10;26538;231000000133
6922220;10;3252;231000000133
6922590;11;430;361064001113
6922685;7;8162;711000000133
6923146;1;11429;111000000133
6923427;7;9074;711000000133
6923496;10;9634;231000000133
6923613;4;25153;411000000133
6923641;1;1678;111000000133
6924664;9;14922;131000000133
6924952;9;10711;131000000133
6925556;9;22504;131000000133
6925602;11;14879;331000000133
6926334;9;10968;131000000133
6926574;1;8933;111000000133
6926661;3;8569;311000000112
6926733;9;24978;131000000133
6927016;4;40395;411000000133
6927240;9;2013;131000000133
6927321;4;10269;411000000133
6927421;3;10641;311000000133
6927459;2;13121;211000000133
6927601;10;613;231000000131
6928115;4;10783;411000000133
6928122;9;22553;131000000133
6928486;6;24946;611000000133
6928694;8;10641;811000000133
6929165;9;2134;131000000133
6929849;2;25265;211000000132
6930979;4;6088;411000000133
6930994;7;4772;711000000131
6931397;7;10667;711000000133
6931443;6;15811;611000000131
6931902;3;13637;311000000133
6932306;11;8345;361064008133
6932895;12;40252;431000000133
6933155;2;22702;211000000133
6933181;9;19925;131000000133
6933643;9;5697;131000000131
6933921;10;10433;231000000133
6934019;7;17689;711000000131
6934367;9;8491;131000000122
6934860;11;41617;361064001133
6935589;7;14201;711000000133
6935786;1;26;111000000133
6936036;9;25950;131000000133
6936143;7;24233;711000000133
6936205;12;8498;431000000133
6936800;9;218;131000000133
6937106;3;9507;311000000113
6937292;11;6497;361064001133
6938079;11;8503;341041005131
6939114;1;22532;111000000133
6940380;3;8589;311000000133
6940567;8;13626;811000000133
6941383;11;13461;381081003133
6941998;10;2047;231000000113
6943001;12;10725;441041005133
6943885;8;25589;811000000133
6944119;8;10592;811000000133
6945472;4;8513;411000000133
6945722;9;31432;131000000133
6946197;6;9284;611000000133
6946404;5;20082;511000000131
6946975;9;25615;131000000133
6947001;6;2249;611000000133
6947785;9;14677;131000000133
6948303;4;9106;411000000133
6949111;5;25042;511000000131
6950481;8;3252;811000000133
6950769;3;40042;311000000133
6950908;12;2793;441041005132
6951506;9;8255;131000000133
6953525;5;4146;511000000133
6954004;11;25434;331000000133
6954739;11;20478;351052013133
6954952;9;7;131000000133
6955957;11;15820;331000000133
6956440;3;2112;311000000122
6956528;4;294;411000000133
6956636;2;14365;211000000132
6956862;10;9917;231000000133
6956883;9;24473;131000000133
6957187;12;8510;431000000113
6958230;6;10149;611000000131
6958541;9;10968;131000000133
6958596;3;22014;311000000133
6958842;6;4507;611000000133
6959276;9;25250;131000000113
6959405;10;9064;231000000133
6959838;4;10291;411000000133
6960012;9;10667;131000000133
6960250;2;4737;211000000132
6960359;10;25418;231000000133
6961066;6;6349;611000000133
6961219;8;22459;811000000133
6962187;4;22327;411000000133
6962430;8;13626;811000000133
6963313;7;12617;711000000133
6964092;10;22540;231000000133
6964836;9;26157;131000000133
6964837;11;15759;331000000133
6965314;10;4982;231000000132
6965904;12;8819;431000000133
6966099;8;10405;811000000133
6966579;11;40316;331000000133
6966839;8;9505;811000000133
6967046;2;10689;211000000133
6967254;9;10638;131000000133
6967506;9;8506;131000000133
6969164;9; ; 
6969574;1;25304;111000000131
6969910;3;14879;311000000133
6970162;12;1757;431000000133
6970263;9;3461;131000000133
6970430;9;1121;131000000133
6972108;9;9584;131000000133
6973185;3;14479;311000000133
6973449;8;11812;811000000133
6973685;2;2553;211000000133
6975708;9;4977;131000000133
6975822;3;10191;311000000132
6976226;11;9985;361061003133
6976365;9;2937;131000000133
6976446;9;16886;131000000133
6977168;9;10507;131000000113
6977483;7;3390;711000000133
6978225;9;5662;131000000132
6978263;11;1515;331000000133
6978538;2;25804;211000000131
6978704;9;24316;131000000133
6978773;6;1051;611000000133
6978837;3;9922;311000000133
6979083;10;1262;251051005133
6979122;10;10663;231000000133
6979469;9;3016;131000000133
6980684;10;535;231000000133
6980699;9;1469;131000000133
6981284;2;31495;211000000133
6981856;4;2997;411000000132
6981989;5;9841;511000000133
6982297;7;16634;711000000133
6983457;9;1663;131000000131
6983871;10;26466;231000000133
6984189;9;1195;131000000131
6984226;9;10399;131000000133
6984343;9;4951;131000000133
6984484;1;4842;111000000131
6984500;11;10968;351052013133
6985931;7;10551;711000000133
6985948;7;10245;711000000131
6986133;3;40320;311000000233
6986169;2;8454;211000000121
6986269;9;16583;131000000133
6986738;8;24626;811000000133
6987200;9;13553;131000000133
6988194;2;5717;211000000133
6988241;2;10436;211000000131
6989818;9;15627;131000000133
6989911;3;20008;311000000133
6990015;7;1362;711000000133
6991031;1;22280;111000000133
6991077;8;31394;811000000133
6991170;12;3431;431000000133
6992282;3;15820;311000000133
6992561;6;10832;611000000233
6992604;4;2090;411000000133
6992636;8;9097;811000000133
6993007;5;26278;511000000133
6994444;9;10396;131000000133
6994687;5;16713;511000000133
6995008;2;4650;211000000133
6995058;4;420;411000000133
6995186;4;15726;411000000133
6997057;9;31116;131000000133
6997253;9;10248;131000000131
6997877;5;302;511000000133
6998129;5;8006;511000000133
6998357;6;10345;611000000133
6998534;9;11139;131000000133
6998620;8;9060;811000000133
6998676;2;3111;211000000133
6999806;3;10506;311000000133
6999872;1;7798;111000000133
7001304;9;10727;131000000133
7001420;4;709;411000000133
7001664;7;25851;711000000133
7001798;10;25767;231000000133
7001832;6;9424;611000000133
7002509;10;25824;231000000133
7002633;9;4707;131000000133
7002655;7;8558;711000000133
7002880;9;25303;131000000131
7002899;7;4842;711000000131
7002993;9;16642;131000000133
7003920;9;40080;131000000133
7004352;11;1347;331000000133
7005192;7;40295;711000000133
7005291;6;16975;611000000133
7005885;9;16446;131000000133
7005942;1;9992;111000000133
7006342;2;7959;211000000133
7006458;1;10332;111000000132
7006851;5;5756;511000000133
7007031;1;4650;111000000133
7007608;7;7129;711000000133
7007707;3;13545;311000000133
7008337;6;9786;611000000133
7009324;6;24913;611000000111
7009412;9;25599;131000000133
7009992;9;8617;131000000113
7010756;9;1503;131000000133
7010843;9;2938;131000000133
7011018;3;7004;311000000133
7011545;11;8925;331000000133
7012848;9;14642;131000000133
