mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
7454788;4542336;0;1;0
7496192;6535543;0;1;1
7503449;3096952;0;1;0
7503449;12189781;0;1;1
7510333;8934360;0;1;1
7537562;4609124;0;1;1
7554685;9752384;0;1;1
7559317;7344221;0;1;0
7561426;14169347;0;1;1
7567706;20781703;0;1;0
7587121;3512306;0;1;1
7591903;15602775;1;1;0
7612577;23284794;0;1;0
7630478;5532644;0;1;0
7637247;18852423;1;1;1
7640145;2675307;1;1;1
7646511;15047132;0;1;1
7656902;23220461;0;1;1
7660885;2972573;0;1;0
7664364;12761448;0;1;0
7664364;19246104;0;1;0
7664364;19305930;0;1;0
7679986;17393585;1;1;1
7681246;18802898;0;1;1
7681646;945627;0;1;0
7681646;9379554;0;1;0
7689446;21051125;0;1;0
7689808;4052921;1;1;1
7694203;23957953;0;1;1
7705175;19417562;0;1;1
7725216;16565584;0;1;1
7732993;21960236;0;1;0
7742496;5738548;0;1;1
7744607;2215339;0;1;1
7767885;6179705;1;1;0
7772753;8904926;0;1;0
7774935;17788199;1;1;1
7777038;23514591;0;1;1
7782861;2653502;0;1;1
7782861;10562905;0;1;1
7783004;16041316;0;1;0
7786908;10401235;0;1;1
7788476;13068566;0;1;1
7792677;7359357;1;1;1
7796506;11272954;0;1;1
7803011;15494043;1;1;1
7811555;9616138;1;1;1
7815368;24643104;0;1;1
7819693;11843121;0;1;0
7819772;3936126;0;1;0
7823869;8205724;0;1;1
7827440;9060639;1;1;1
7860375;23789330;0;1;1
7868572;9949603;0;1;1
7868572;17639841;0;1;1
7878982;24953795;0;1;1
7882036;16929995;0;1;0
7882036;21142629;0;1;0
7887051;4285922;0;1;1
7892056;13630454;0;1;0
7909958;23742788;0;1;1
7927397;20404504;0;1;0
7928291;22700532;0;1;0
7931033;6371488;1;1;1
7936181;20440421;0;1;0
7941460;1983033;0;1;1
7941460;10301604;0;1;1
7946177;8426719;0;1;0
7965997;14981529;0;1;1
7967703;20613405;0;1;1
7977298;13380769;0;1;1
7977957;21947030;0;1;0
7979505;10248428;0;1;0
7991829;15568164;1;1;0
7996927;6320529;0;1;1
7999320;20951780;0;1;1
8010120;5653819;0;1;0
8014772;21600598;0;1;0
8032310;3692550;0;1;0
8036296;20035036;0;1;1
8049416;14253402;0;1;0
8071764;16385003;0;1;0
8085624;175711;1;1;1
8088090;5501265;0;1;1
8088090;11742050;0;1;1
8088090;22229374;0;1;1
8133727;22157257;0;1;1
8136749;6764284;0;1;0
8142099;3255085;0;1;0
8148733;14754770;0;1;1
8179048;3600036;0;1;0
8192648;13288209;0;1;1
8197011;7171275;0;1;1
